,season,week,team_abbr,spread,total,implied_score
601,2017,3,SEA,3.0,42.0,20.0
602,2017,3,WAS,3.0,53.5,25.0
603,2017,3,LV,3.0,53.5,25.0
604,2017,3,ARI,3.0,46.5,22.0
605,2017,3,DAL,-3.0,46.5,25.0
606,2017,4,GB,-7.5,44.5,26.0
607,2017,4,CHI,7.5,44.5,18.0
608,2017,4,ARI,-6.5,44.5,26.0
609,2017,4,SF,6.5,44.5,19.0
610,2017,4,ATL,-8.0,48.5,28.0
611,2017,4,BUF,8.0,48.5,20.0
612,2017,4,BAL,3.0,42.0,20.0
613,2017,4,PIT,-3.0,42.0,22.0
614,2017,4,CLE,3.0,41.5,19.0
615,2017,4,CIN,-3.0,41.5,22.0
616,2017,4,DAL,-6.0,48.5,27.0
617,2017,4,LAR,6.0,48.5,21.0
618,2017,4,DEN,-3.0,46.0,24.0
619,2017,4,LV,3.0,46.0,22.0
620,2017,4,HOU,2.0,43.5,21.0
621,2017,4,TEN,-2.0,43.5,23.0
622,2017,4,LAC,-1.0,47.5,24.0
623,2017,4,PHI,1.0,47.5,23.0
624,2017,4,MIA,3.0,50.5,24.0
625,2017,4,NO,-3.0,50.5,27.0
626,2017,4,MIN,-2.0,42.5,22.0
627,2017,4,DET,2.0,42.5,20.0
628,2017,4,NE,-9.0,49.0,29.0
629,2017,4,CAR,9.0,49.0,20.0
630,2017,4,NYJ,3.0,38.0,18.0
631,2017,4,JAX,-3.0,38.0,20.0
632,2017,4,SEA,-13.0,41.5,27.0
633,2017,4,IND,13.0,41.5,14.0
634,2017,4,TB,-3.0,44.5,24.0
635,2017,4,NYG,3.0,44.5,21.0
636,2017,4,KC,-7.0,49.5,28.0
637,2017,4,WAS,7.0,49.5,21.0
638,2017,5,TB,5.0,55.5,25.0
639,2017,5,NE,-5.0,55.5,30.0
640,2017,5,CIN,-3.0,39.0,21.0
641,2017,5,BUF,3.0,39.0,18.0
642,2017,5,CLE,1.5,41.5,20.0
643,2017,5,NYJ,-1.5,41.5,22.0
644,2017,5,DAL,-2.0,52.5,27.0
645,2017,5,GB,2.0,52.5,25.0
646,2017,5,DET,-2.5,43.5,23.0
647,2017,5,CAR,2.5,43.5,20.0
648,2017,5,HOU,1.0,46.5,23.0
649,2017,5,KC,-1.0,46.5,24.0
650,2017,5,IND,-1.5,44.0,23.0
651,2017,5,SF,1.5,44.0,21.0
652,2017,5,LAR,-1.0,47.5,24.0
653,2017,5,SEA,1.0,47.5,23.0
654,2017,5,MIA,3.0,43.5,20.0
655,2017,5,TEN,-3.0,43.5,23.0
656,2017,5,NYG,-3.5,44.5,24.0
657,2017,5,LAC,3.5,44.5,20.0
658,2017,5,LV,2.5,39.0,18.0
659,2017,5,BAL,2.5,39.0,18.0
660,2017,5,PHI,-6.5,45.0,26.0
661,2017,5,ARI,6.5,45.0,19.0
662,2017,5,PIT,-8.5,43.5,26.0
663,2017,5,JAX,8.5,43.5,18.0
664,2017,5,CHI,3.0,40.0,18.0
665,2017,5,MIN,-3.0,40.0,22.0
666,2017,6,CAR,-3.0,45.5,24.0
667,2017,6,PHI,3.0,45.5,21.0
668,2017,6,ARI,1.5,46.0,22.0
669,2017,6,TB,-1.5,46.0,24.0
670,2017,6,ATL,-13.5,45.5,30.0
671,2017,6,MIA,13.5,45.5,16.0
672,2017,6,BAL,-6.5,38.5,22.0
673,2017,6,CHI,6.5,38.5,16.0
674,2017,6,DEN,-12.0,39.0,26.0
675,2017,6,NYG,12.0,39.0,14.0
676,2017,6,HOU,-9.5,47.0,28.0
677,2017,6,CLE,9.5,47.0,19.0
678,2017,6,JAX,-2.5,42.5,22.0
679,2017,6,LAR,2.5,42.5,20.0
680,2017,6,KC,-3.5,47.0,25.0
681,2017,6,PIT,3.5,47.0,22.0
682,2017,6,MIN,3.0,44.5,21.0
683,2017,6,GB,-3.0,44.5,24.0
684,2017,6,NO,-4.0,49.5,27.0
685,2017,6,DET,4.0,49.5,23.0
686,2017,6,NYJ,9.0,48.5,20.0
687,2017,6,NE,-9.0,48.5,29.0
688,2017,6,LV,3.0,48.5,23.0
689,2017,6,LAC,3.0,48.5,23.0
690,2017,6,WAS,-12.0,46.0,29.0
691,2017,6,SF,12.0,46.0,17.0
692,2017,6,TEN,-7.0,46.0,26.0
693,2017,6,IND,7.0,46.0,20.0
694,2017,7,LV,3.0,46.5,22.0
695,2017,7,KC,-3.0,46.5,25.0
696,2017,7,BUF,-3.0,45.5,24.0
697,2017,7,TB,3.0,45.5,21.0
698,2017,7,CHI,3.0,40.0,18.0
699,2017,7,CAR,-3.0,40.0,22.0
700,2017,7,CLE,5.5,42.5,18.0
701,2017,7,TEN,-5.5,42.5,24.0
702,2017,7,GB,3.5,46.0,21.0
703,2017,7,NO,-3.5,46.0,25.0
704,2017,7,IND,3.0,41.5,19.0
705,2017,7,JAX,-3.0,41.5,22.0
706,2017,7,LAC,1.5,41.0,20.0
707,2017,7,DEN,-1.5,41.0,21.0
708,2017,7,LAR,-3.0,46.0,24.0
709,2017,7,ARI,3.0,46.0,22.0
710,2017,7,MIA,-3.0,39.5,21.0
711,2017,7,NYJ,3.0,39.5,18.0
712,2017,7,MIN,-4.0,38.0,21.0
713,2017,7,BAL,4.0,38.0,17.0
714,2017,7,NE,-3.0,56.5,30.0
715,2017,7,ATL,3.0,56.5,27.0
716,2017,7,NYG,3.5,39.0,18.0
717,2017,7,SEA,-3.5,39.0,21.0
718,2017,7,PIT,-4.0,40.0,22.0
719,2017,7,CIN,4.0,40.0,18.0
720,2017,7,SF,6.5,48.5,21.0
721,2017,7,DAL,-6.5,48.5,28.0
722,2017,7,PHI,-4.5,49.0,27.0
723,2017,7,WAS,4.5,49.0,22.0
724,2017,8,BAL,-3.0,37.5,20.0
725,2017,8,MIA,3.0,37.5,17.0
726,2017,8,BUF,-2.5,45.5,24.0
727,2017,8,LV,2.5,45.5,22.0
728,2017,8,CIN,-11.0,41.5,26.0
729,2017,8,IND,11.0,41.5,15.0
730,2017,8,CLE,9.5,38.0,14.0
731,2017,8,MIN,-9.5,38.0,24.0
732,2017,8,DET,3.0,45.5,21.0
733,2017,8,PIT,-3.0,45.5,24.0
734,2017,8,NE,-7.0,48.5,28.0
735,2017,8,LAC,7.0,48.5,21.0
736,2017,8,NO,-9.0,47.5,28.0
737,2017,8,CHI,9.0,47.5,19.0
738,2017,8,NYJ,4.5,46.0,21.0
739,2017,8,ATL,-4.5,46.0,25.0
740,2017,8,PHI,-13.0,46.0,30.0
741,2017,8,SF,13.0,46.0,16.0
742,2017,8,SEA,-5.5,46.0,26.0
743,2017,8,HOU,5.5,46.0,20.0
744,2017,8,TB,-2.0,46.0,24.0
745,2017,8,CAR,2.0,46.0,22.0
746,2017,8,WAS,2.0,50.0,24.0
747,2017,8,DAL,-2.0,50.0,26.0
748,2017,8,KC,-7.0,43.0,25.0
749,2017,8,DEN,7.0,43.0,18.0
750,2017,9,NYJ,3.0,43.0,20.0
751,2017,9,BUF,-3.0,43.0,23.0
752,2017,9,CAR,3.0,42.0,20.0
753,2017,9,ATL,-3.0,42.0,22.0
754,2017,9,DAL,-2.5,53.0,28.0
755,2017,9,KC,2.5,53.0,25.0
756,2017,9,HOU,-6.0,45.0,26.0
757,2017,9,IND,6.0,45.0,20.0
758,2017,9,JAX,-6.0,38.0,22.0
759,2017,9,CIN,6.0,38.0,16.0
760,2017,9,MIA,3.0,44.5,21.0
761,2017,9,LV,3.0,44.5,21.0
762,2017,9,NO,-7.0,54.0,30.0
763,2017,9,TB,7.0,54.0,24.0
764,2017,9,NYG,5.5,42.5,18.0
765,2017,9,LAR,-5.5,42.5,24.0
766,2017,9,PHI,-7.0,41.0,24.0
767,2017,9,DEN,7.0,41.0,17.0
768,2017,9,SF,2.0,39.0,18.0
769,2017,9,ARI,-2.0,39.0,20.0
770,2017,9,SEA,-8.0,44.5,26.0
771,2017,9,WAS,8.0,44.5,18.0
772,2017,9,TEN,-3.0,41.0,22.0
773,2017,9,BAL,3.0,41.0,19.0
774,2017,9,GB,2.5,42.5,20.0
775,2017,9,DET,-2.5,42.5,22.0
776,2017,10,ARI,6.0,40.0,17.0
777,2017,10,SEA,-6.0,40.0,23.0
778,2017,10,ATL,-3.5,49.0,26.0
779,2017,10,DAL,3.5,49.0,23.0
780,2017,10,BUF,2.0,48.5,23.0
781,2017,10,NO,-2.0,48.5,25.0
782,2017,10,CHI,-4.5,37.5,21.0
783,2017,10,GB,4.5,37.5,16.0
784,2017,10,DEN,7.0,45.0,19.0
785,2017,10,NE,-7.0,45.0,26.0
786,2017,10,DET,-10.5,42.5,26.0
787,2017,10,CLE,10.5,42.5,16.0
788,2017,10,IND,10.5,47.0,18.0
789,2017,10,PIT,-10.5,47.0,29.0
790,2017,10,JAX,-5.0,40.5,23.0
791,2017,10,LAC,5.0,40.5,18.0
792,2017,10,LAR,-12.0,45.0,28.0
793,2017,10,HOU,12.0,45.0,16.0
794,2017,10,SF,3.0,41.5,19.0
795,2017,10,NYG,-3.0,41.5,22.0
796,2017,10,TB,-1.0,44.5,23.0
797,2017,10,NYJ,1.0,44.5,22.0
798,2017,10,TEN,-4.5,40.5,22.0
799,2017,10,CIN,4.5,40.5,18.0
800,2017,10,WAS,1.0,43.0,21.0
801,2017,10,MIN,-1.0,43.0,22.0
802,2017,10,CAR,-8.0,38.5,23.0
803,2017,10,MIA,8.0,38.5,15.0
804,2017,11,PIT,-7.0,44.5,26.0
805,2017,11,TEN,7.0,44.5,19.0
806,2017,11,CHI,3.0,41.0,19.0
807,2017,11,DET,-3.0,41.0,22.0
808,2017,11,CLE,7.5,37.5,15.0
809,2017,11,JAX,-7.5,37.5,22.0
810,2017,11,DAL,6.0,48.0,21.0
811,2017,11,PHI,-6.0,48.0,27.0
812,2017,11,DEN,-2.5,38.0,20.0
813,2017,11,CIN,2.5,38.0,18.0
814,2017,11,GB,2.0,38.0,18.0
815,2017,11,BAL,-2.0,38.0,20.0
816,2017,11,HOU,-2.0,37.5,20.0
817,2017,11,ARI,2.0,37.5,18.0
818,2017,11,LAC,-6.5,41.0,24.0
819,2017,11,BUF,6.5,41.0,17.0
820,2017,11,MIA,1.0,42.0,20.0
821,2017,11,TB,-1.0,42.0,22.0
822,2017,11,MIN,-2.5,45.5,24.0
823,2017,11,LAR,2.5,45.5,22.0
824,2017,11,NO,-7.5,52.5,30.0
825,2017,11,WAS,7.5,52.5,22.0
826,2017,11,NYG,10.0,45.5,18.0
827,2017,11,KC,-10.0,45.5,28.0
828,2017,11,LV,7.0,54.5,24.0
829,2017,11,NE,-7.0,54.5,31.0
830,2017,11,SEA,-2.0,45.5,24.0
831,2017,11,ATL,2.0,45.5,22.0
832,2017,12,DAL,1.0,48.0,24.0
833,2017,12,LAC,-1.0,48.0,24.0
834,2017,12,DET,3.0,44.5,21.0
835,2017,12,MIN,-3.0,44.5,24.0
836,2017,12,WAS,-7.5,45.0,26.0
837,2017,12,NYG,7.5,45.0,19.0
838,2017,12,ARI,5.0,38.0,16.0
839,2017,12,JAX,-5.0,38.0,22.0
840,2017,12,ATL,-10.0,48.5,29.0
841,2017,12,TB,10.0,48.5,19.0
842,2017,12,CIN,-8.0,38.0,23.0
843,2017,12,CLE,8.0,38.0,15.0
844,2017,12,IND,3.5,44.0,20.0
845,2017,12,TEN,-3.5,44.0,24.0
846,2017,12,KC,-10.0,46.0,28.0
847,2017,12,BUF,10.0,46.0,18.0
848,2017,12,LAR,-2.5,53.5,28.0
849,2017,12,NO,2.5,53.5,26.0
850,2017,12,NE,-16.5,47.5,32.0
851,2017,12,MIA,16.5,47.5,16.0
852,2017,12,NYJ,5.0,40.0,18.0
853,2017,12,CAR,-5.0,40.0,22.0
854,2017,12,LV,5.0,43.5,19.0
855,2017,12,DEN,5.0,43.5,19.0
856,2017,12,PHI,-13.5,44.0,29.0
857,2017,12,CHI,13.5,44.0,15.0
858,2017,12,PIT,-14.0,41.5,28.0
859,2017,12,GB,14.0,41.5,14.0
860,2017,12,SF,7.0,43.0,18.0
861,2017,12,SEA,-7.0,43.0,25.0
862,2017,12,BAL,-7.0,38.0,22.0
863,2017,12,HOU,7.0,38.0,16.0
864,2017,13,DAL,2.0,47.0,22.0
865,2017,13,WAS,-2.0,47.0,24.0
866,2017,13,ARI,7.0,44.5,19.0
867,2017,13,LAR,-7.0,44.5,26.0
868,2017,13,ATL,-3.0,47.0,25.0
869,2017,13,MIN,3.0,47.0,22.0
870,2017,13,BAL,-3.0,43.5,23.0
871,2017,13,DET,3.0,43.5,20.0
872,2017,13,BUF,9.0,48.0,20.0
873,2017,13,NE,-9.0,48.0,28.0
874,2017,13,CHI,-3.0,41.0,22.0
875,2017,13,SF,3.0,41.0,19.0
876,2017,13,GB,-2.0,45.0,24.0
877,2017,13,TB,2.0,45.0,22.0
878,2017,13,JAX,-9.5,41.0,25.0
879,2017,13,IND,9.5,41.0,16.0
880,2017,13,LAC,-13.5,43.5,28.0
881,2017,13,CLE,13.5,43.5,15.0
882,2017,13,MIA,1.5,39.5,19.0
883,2017,13,DEN,-1.5,39.5,20.0
884,2017,13,NO,-4.5,48.0,26.0
885,2017,13,CAR,4.5,48.0,22.0
886,2017,13,NYJ,3.0,43.5,20.0
887,2017,13,KC,-3.0,43.5,23.0
888,2017,13,LV,9.0,41.5,16.0
889,2017,13,NYG,9.0,41.5,16.0
890,2017,13,SEA,5.5,47.5,21.0
891,2017,13,PHI,-5.5,47.5,26.0
892,2017,13,TEN,-6.5,43.0,25.0
893,2017,13,HOU,6.5,43.0,18.0
894,2017,13,CIN,4.5,43.5,20.0
895,2017,13,PIT,-4.5,43.5,24.0
896,2017,14,ATL,-2.5,51.5,27.0
897,2017,14,NO,2.5,51.5,24.0
898,2017,14,ARI,2.5,42.0,20.0
899,2017,14,TEN,-2.5,42.0,22.0
900,2017,14,BUF,-3.5,36.5,20.0
901,2017,14,IND,3.5,36.5,16.0
902,2017,14,CAR,2.5,40.5,19.0
903,2017,14,MIN,-2.5,40.5,22.0
904,2017,14,CIN,-6.0,40.5,23.0
905,2017,14,CHI,6.0,40.5,17.0
906,2017,14,CLE,2.5,38.5,18.0
907,2017,14,GB,-2.5,38.5,20.0
908,2017,14,DEN,1.0,40.5,20.0
909,2017,14,NYJ,-1.0,40.5,21.0
910,2017,14,HOU,-1.0,45.5,23.0
911,2017,14,SF,1.0,45.5,22.0
912,2017,14,JAX,-3.0,40.0,22.0
913,2017,14,SEA,3.0,40.0,18.0
914,2017,14,KC,-4.5,48.5,26.0
915,2017,14,LV,4.5,48.5,22.0
916,2017,14,LAC,-6.0,46.5,26.0
917,2017,14,WAS,6.0,46.5,20.0
918,2017,14,LAR,-1.0,47.5,24.0
919,2017,14,PHI,1.0,47.5,23.0
920,2017,14,NYG,4.0,42.0,19.0
921,2017,14,DAL,-4.0,42.0,23.0
922,2017,14,PIT,-6.0,43.0,24.0
923,2017,14,BAL,6.0,43.0,18.0
924,2017,14,TB,-0.0,47.5,24.0
925,2017,14,DET,-0.0,47.5,24.0
926,2017,14,MIA,10.5,48.0,19.0
927,2017,14,NE,-10.5,48.0,29.0
928,2017,15,IND,3.0,40.5,19.0
929,2017,15,DEN,-3.0,40.5,22.0
930,2017,15,DET,-5.0,43.5,24.0
931,2017,15,CHI,5.0,43.5,19.0
932,2017,15,KC,1.0,47.0,23.0
933,2017,15,LAC,-1.0,47.0,24.0
934,2017,15,BUF,-3.5,39.5,22.0
935,2017,15,MIA,3.5,39.5,18.0
936,2017,15,CAR,-3.0,46.5,25.0
937,2017,15,GB,3.0,46.5,22.0
938,2017,15,CLE,6.5,42.0,18.0
939,2017,15,BAL,-6.5,42.0,24.0
940,2017,15,JAX,-10.5,39.0,25.0
941,2017,15,HOU,10.5,39.0,14.0
942,2017,15,MIN,-12.5,42.5,28.0
943,2017,15,CIN,12.5,42.5,15.0
944,2017,15,NO,-16.5,47.0,32.0
945,2017,15,NYJ,16.5,47.0,15.0
946,2017,15,NYG,7.5,40.0,16.0
947,2017,15,PHI,-7.5,40.0,24.0
948,2017,15,LV,3.0,46.0,22.0
949,2017,15,DAL,-3.0,46.0,24.0
950,2017,15,PIT,2.5,52.5,25.0
951,2017,15,NE,-2.5,52.5,28.0
952,2017,15,SF,-2.5,44.5,24.0
953,2017,15,TEN,2.5,44.5,21.0
954,2017,15,SEA,1.0,47.5,23.0
955,2017,15,LAR,-1.0,47.5,24.0
956,2017,15,WAS,-4.0,40.0,22.0
957,2017,15,ARI,4.0,40.0,18.0
958,2017,15,TB,7.0,49.5,21.0
959,2017,15,ATL,-7.0,49.5,28.0
960,2017,16,BAL,-13.5,41.0,27.0
961,2017,16,IND,13.5,41.0,14.0
962,2017,16,GB,8.5,41.0,16.0
963,2017,16,MIN,-8.5,41.0,25.0
964,2017,16,ARI,-3.0,39.0,21.0
965,2017,16,NYG,3.0,39.0,18.0
966,2017,16,CAR,-10.0,46.5,28.0
967,2017,16,TB,10.0,46.5,18.0
968,2017,16,CHI,-5.5,37.0,21.0
969,2017,16,CLE,5.5,37.0,16.0
970,2017,16,CIN,3.5,43.5,20.0
971,2017,16,DET,-3.5,43.5,24.0
972,2017,16,DAL,-4.5,47.0,26.0
973,2017,16,SEA,4.5,47.0,21.0
974,2017,16,KC,-11.0,43.5,27.0
975,2017,16,MIA,11.0,43.5,16.0
976,2017,16,NE,-11.0,47.5,29.0
977,2017,16,BUF,11.0,47.5,18.0
978,2017,16,NO,-5.5,52.0,29.0
979,2017,16,ATL,5.5,52.0,23.0
980,2017,16,NYJ,7.5,42.5,18.0
981,2017,16,LAC,-7.5,42.5,25.0
982,2017,16,SF,4.0,43.0,20.0
983,2017,16,JAX,-4.0,43.0,24.0
984,2017,16,TEN,5.5,46.0,20.0
985,2017,16,LAR,-5.5,46.0,26.0
986,2017,16,WAS,-3.0,39.5,21.0
987,2017,16,DEN,3.0,39.5,18.0
988,2017,16,HOU,8.0,45.5,19.0
989,2017,16,PIT,-8.0,45.5,27.0
990,2017,16,PHI,-10.0,46.0,28.0
991,2017,16,LV,10.0,46.0,18.0
992,2017,17,ATL,-5.0,44.5,25.0
993,2017,17,CAR,5.0,44.5,20.0
994,2017,17,BAL,-8.0,40.0,24.0
995,2017,17,CIN,8.0,40.0,16.0
996,2017,17,DEN,-3.0,37.5,20.0
997,2017,17,KC,3.0,37.5,17.0
998,2017,17,DET,-7.5,44.5,26.0
999,2017,17,GB,7.5,44.5,18.0
1000,2017,17,IND,-5.5,41.5,24.0
1001,2017,17,HOU,5.5,41.5,18.0
1002,2017,17,LAC,-7.0,43.0,25.0
1003,2017,17,LV,7.0,43.0,18.0
1004,2017,17,LAR,6.0,44.5,19.0
1005,2017,17,SF,-6.0,44.5,25.0
1006,2017,17,MIA,2.5,41.5,20.0
1007,2017,17,BUF,-2.5,41.5,22.0
1008,2017,17,MIN,-13.5,38.5,26.0
1009,2017,17,CHI,13.5,38.5,12.0
1010,2017,17,NE,-17.0,43.5,30.0
1011,2017,17,NYJ,17.0,43.5,13.0
1012,2017,17,NYG,4.5,41.0,18.0
1013,2017,17,WAS,-4.5,41.0,23.0
1014,2017,17,PHI,3.5,41.0,19.0
1015,2017,17,DAL,-3.5,41.0,22.0
1016,2017,17,PIT,-5.0,38.5,22.0
1017,2017,17,CLE,5.0,38.5,17.0
1018,2017,17,SEA,-8.0,38.0,23.0
1019,2017,17,ARI,8.0,38.0,15.0
1020,2017,17,TB,6.0,49.0,22.0
1021,2017,17,NO,-6.0,49.0,28.0
1022,2017,17,TEN,-2.5,40.0,21.0
1023,2017,17,JAX,2.5,40.0,19.0
1024,2018,1,PHI,-1.0,44.5,23.0
1025,2018,1,ATL,1.0,44.5,22.0
1026,2018,1,ARI,-2.0,43.5,23.0
1027,2018,1,WAS,2.0,43.5,21.0
1028,2018,1,BAL,-7.5,39.0,23.0
1029,2018,1,BUF,7.5,39.0,16.0
1030,2018,1,CAR,-2.5,42.5,22.0
1031,2018,1,DAL,2.5,42.5,20.0
1032,2018,1,CLE,3.5,41.0,19.0
1033,2018,1,PIT,-3.5,41.0,22.0
1034,2018,1,DEN,-3.0,42.5,23.0
1035,2018,1,SEA,3.0,42.5,20.0
1036,2018,1,GB,-6.5,45.0,26.0
1037,2018,1,CHI,6.5,45.0,19.0
1038,2018,1,IND,1.0,47.5,23.0
1039,2018,1,CIN,-1.0,47.5,24.0
1040,2018,1,LAC,-3.5,48.0,26.0
1041,2018,1,KC,3.5,48.0,22.0
1042,2018,1,MIA,1.0,43.5,21.0
1043,2018,1,TEN,-1.0,43.5,22.0
1044,2018,1,MIN,-6.0,46.5,26.0
1045,2018,1,SF,6.0,46.5,20.0
1046,2018,1,NE,-6.0,49.5,28.0
1047,2018,1,HOU,6.0,49.5,22.0
1048,2018,1,NO,-10.0,50.0,30.0
1049,2018,1,TB,10.0,50.0,20.0
1050,2018,1,NYG,2.5,43.0,20.0
1051,2018,1,JAX,-2.5,43.0,23.0
1052,2018,1,DET,-7.0,44.0,26.0
1053,2018,1,NYJ,7.0,44.0,18.0
1054,2018,1,LV,6.5,47.5,20.0
1055,2018,1,LAR,-6.5,47.5,27.0
1056,2018,2,CIN,-1.0,43.0,22.0
1057,2018,2,BAL,1.0,43.0,21.0
1058,2018,2,ATL,-5.5,44.0,25.0
1059,2018,2,CAR,5.5,44.0,19.0
1060,2018,2,BUF,7.5,41.5,17.0
1061,2018,2,LAC,-7.5,41.5,24.0
1062,2018,2,DAL,-3.0,42.0,22.0
1063,2018,2,NYG,3.0,42.0,20.0
1064,2018,2,DEN,-5.5,44.0,25.0
1065,2018,2,LV,5.5,44.0,19.0
1066,2018,2,GB,2.0,45.0,22.0
1067,2018,2,MIN,-2.0,45.0,24.0
1068,2018,2,JAX,2.0,44.5,21.0
1069,2018,2,NE,-2.0,44.5,23.0
1070,2018,2,LAR,-13.5,43.5,28.0
1071,2018,2,ARI,13.5,43.5,15.0
1072,2018,2,NO,-10.0,51.0,30.0
1073,2018,2,CLE,10.0,51.0,20.0
1074,2018,2,NYJ,-3.0,43.0,23.0
1075,2018,2,MIA,3.0,43.0,20.0
1076,2018,2,PIT,-4.5,52.0,28.0
1077,2018,2,KC,4.5,52.0,24.0
1078,2018,2,SF,-6.0,48.5,27.0
1079,2018,2,DET,6.0,48.5,21.0
1080,2018,2,TB,3.0,46.5,22.0
1081,2018,2,PHI,-3.0,46.5,25.0
1082,2018,2,TEN,3.5,41.0,19.0
1083,2018,2,HOU,-3.5,41.0,22.0
1084,2018,2,WAS,-6.0,48.0,27.0
1085,2018,2,IND,6.0,48.0,21.0
1086,2018,2,CHI,-4.5,42.5,24.0
1087,2018,2,SEA,4.5,42.5,19.0
1088,2018,3,CLE,-3.0,41.0,22.0
1089,2018,3,NYJ,3.0,41.0,19.0
1090,2018,3,ARI,5.5,39.0,17.0
1091,2018,3,CHI,-5.5,39.0,22.0
1092,2018,3,ATL,-1.5,54.0,28.0
1093,2018,3,NO,1.5,54.0,26.0
1094,2018,3,BAL,-5.5,46.0,26.0
1095,2018,3,DEN,5.5,46.0,20.0
1096,2018,3,CAR,-2.5,44.0,23.0
1097,2018,3,CIN,2.5,44.0,21.0
1098,2018,3,DET,7.0,55.0,24.0
1099,2018,3,NE,-7.0,55.0,31.0
1100,2018,3,HOU,-6.5,44.0,25.0
1101,2018,3,NYG,6.5,44.0,19.0
1102,2018,3,JAX,-10.0,39.0,24.0
1103,2018,3,TEN,10.0,39.0,14.0
1104,2018,3,KC,-5.5,53.0,29.0
1105,2018,3,SF,5.5,53.0,24.0
1106,2018,3,LAR,-7.5,49.0,28.0
1107,2018,3,LAC,7.5,49.0,21.0
1108,2018,3,MIA,-3.0,46.0,24.0
1109,2018,3,LV,3.0,46.0,22.0
1110,2018,3,MIN,-16.5,41.0,29.0
1111,2018,3,BUF,16.5,41.0,12.0
1112,2018,3,PHI,-6.5,45.5,26.0
1113,2018,3,IND,6.5,45.5,20.0
1114,2018,3,SEA,-1.0,40.0,20.0
1115,2018,3,DAL,1.0,40.0,20.0
1116,2018,3,WAS,2.5,45.5,22.0
1117,2018,3,GB,-2.5,45.5,24.0
1118,2018,3,TB,1.0,55.0,27.0
1119,2018,3,PIT,-1.0,55.0,28.0
1120,2018,4,LAR,-7.5,48.5,28.0
1121,2018,4,MIN,7.5,48.5,20.0
1122,2018,4,ARI,3.5,40.0,18.0
1123,2018,4,SEA,-3.5,40.0,22.0
1124,2018,4,ATL,-3.5,52.5,28.0
1125,2018,4,CIN,3.5,52.5,24.0
1126,2018,4,CHI,-3.0,46.0,24.0
1127,2018,4,TB,3.0,46.0,22.0
1128,2018,4,DAL,-2.5,43.5,23.0
1129,2018,4,DET,2.5,43.5,20.0
1130,2018,4,GB,-8.5,43.5,26.0
1131,2018,4,BUF,8.5,43.5,18.0
1132,2018,4,IND,-1.0,48.0,24.0
1133,2018,4,HOU,1.0,48.0,24.0
1134,2018,4,JAX,-7.5,40.5,24.0
1135,2018,4,NYJ,7.5,40.5,16.0
1136,2018,4,LAC,-10.5,46.0,28.0
1137,2018,4,SF,10.5,46.0,18.0
1138,2018,4,NE,-6.5,50.5,28.0
1139,2018,4,MIA,6.5,50.5,22.0
1140,2018,4,NYG,3.5,51.5,24.0
1141,2018,4,NO,-3.5,51.5,28.0
1142,2018,4,LV,2.5,44.5,21.0
1143,2018,4,CLE,2.5,44.5,21.0
1144,2018,4,PIT,-3.0,51.0,27.0
1145,2018,4,BAL,3.0,51.0,24.0
1146,2018,4,TEN,3.0,41.5,19.0
1147,2018,4,PHI,-3.0,41.5,22.0
1148,2018,4,DEN,3.5,53.5,25.0
1149,2018,4,KC,-3.5,53.5,28.0
1150,2018,5,NE,-10.5,49.5,30.0
1151,2018,5,IND,10.5,49.5,20.0
1152,2018,5,BUF,6.0,38.5,16.0
1153,2018,5,TEN,-6.0,38.5,22.0
1154,2018,5,CAR,-7.0,43.5,25.0
1155,2018,5,NYG,7.0,43.5,18.0
1156,2018,5,CIN,-6.5,47.5,27.0
1157,2018,5,MIA,6.5,47.5,20.0
1158,2018,5,CLE,3.0,44.5,21.0
1159,2018,5,BAL,-3.0,44.5,24.0
1160,2018,5,DET,1.0,50.0,24.0
1161,2018,5,GB,-1.0,50.0,26.0
1162,2018,5,HOU,-3.5,45.5,24.0
1163,2018,5,DAL,3.5,45.5,21.0
1164,2018,5,KC,-3.0,48.0,26.0
1165,2018,5,JAX,3.0,48.0,22.0
1166,2018,5,LAC,-5.0,52.0,28.0
1167,2018,5,LV,5.0,52.0,24.0
1168,2018,5,NYJ,-1.0,43.0,22.0
1169,2018,5,DEN,1.0,43.0,21.0
1170,2018,5,PHI,-3.5,48.0,26.0
1171,2018,5,MIN,3.5,48.0,22.0
1172,2018,5,PIT,-3.5,57.0,30.0
1173,2018,5,ATL,3.5,57.0,27.0
1174,2018,5,SF,-3.0,40.5,22.0
1175,2018,5,ARI,3.0,40.5,19.0
1176,2018,5,SEA,7.5,50.5,22.0
1177,2018,5,LAR,-7.5,50.5,29.0
1178,2018,5,NO,-5.5,51.5,28.0
1179,2018,5,WAS,5.5,51.5,23.0
1180,2018,6,NYG,1.5,45.0,22.0
1181,2018,6,PHI,-1.5,45.0,23.0
1182,2018,6,ATL,-3.0,57.0,30.0
1183,2018,6,TB,3.0,57.0,27.0
1184,2018,6,CIN,-1.5,49.5,26.0
1185,2018,6,PIT,1.5,49.5,24.0
1186,2018,6,CLE,-1.0,47.0,24.0
1187,2018,6,LAC,1.0,47.0,23.0
1188,2018,6,DAL,3.0,39.0,18.0
1189,2018,6,JAX,-3.0,39.0,21.0
1190,2018,6,DEN,7.0,50.0,22.0
1191,2018,6,LAR,-7.0,50.0,28.0
1192,2018,6,HOU,-10.5,40.5,26.0
1193,2018,6,BUF,10.5,40.5,15.0
