,season,week,tm_alias,opp_alias,tm_score,opp_score
5340,2022,4,NYJ,PIT,24,20
5341,2022,4,ARI,CAR,26,16
5342,2022,4,LV,DEN,32,23
5343,2022,4,GB,NE,27,24
5344,2022,4,KC,TB,41,31
5345,2022,4,SF,LA,24,9
5346,2022,5,IND,DEN,12,9
5347,2022,5,NYG,GB,27,22
5348,2022,5,TB,ATL,21,15
5349,2022,5,BUF,PIT,38,3
5350,2022,5,MIN,CHI,29,22
5351,2022,5,LAC,CLE,30,28
5352,2022,5,NE,DET,29,0
5353,2022,5,HOU,JAC,13,6
5354,2022,5,NYJ,MIA,40,17
5355,2022,5,NO,SEA,39,32
5356,2022,5,TEN,WAS,21,17
5357,2022,5,SF,CAR,37,15
5358,2022,5,PHI,ARI,20,17
5359,2022,5,DAL,LA,22,10
5360,2022,5,BAL,CIN,19,17
5361,2022,5,KC,LV,30,29
5362,2022,6,WAS,CHI,12,7
5363,2022,6,ATL,SF,28,14
5364,2022,6,CIN,NO,30,26
5365,2022,6,NE,CLE,38,15
5366,2022,6,IND,JAC,34,27
5367,2022,6,NYJ,GB,27,10
5368,2022,6,MIN,MIA,24,16
5369,2022,6,NYG,BAL,24,20
5370,2022,6,PIT,TB,20,18
5371,2022,6,LA,CAR,24,10
5372,2022,6,SEA,ARI,19,9
5373,2022,6,BUF,KC,24,20
5374,2022,6,PHI,DAL,26,17
5375,2022,6,LAC,DEN,19,16
5376,2022,7,ARI,NO,42,34
5377,2022,7,CIN,ATL,35,17
5378,2022,7,CAR,TB,21,3
5379,2022,7,BAL,CLE,23,20
5380,2022,7,TEN,IND,19,10
5381,2022,7,DAL,DET,24,6
5382,2022,7,WAS,GB,23,21
5383,2022,7,NYG,JAC,23,17
5384,2022,7,LV,HOU,38,20
5385,2022,7,NYJ,DEN,16,9
5386,2022,7,KC,SF,44,23
5387,2022,7,SEA,LAC,37,23
5388,2022,7,MIA,PIT,16,10
5389,2022,7,CHI,NE,33,14
5390,2022,8,BAL,TB,27,22
5391,2022,8,DEN,JAC,21,17
5392,2022,8,MIA,DET,31,27
5393,2022,8,PHI,PIT,35,13
5394,2022,8,ATL,CAR,37,34
5395,2022,8,DAL,CHI,49,29
5396,2022,8,MIN,ARI,34,26
5397,2022,8,NO,LV,24,0
5398,2022,8,NE,NYJ,22,17
5399,2022,8,TEN,HOU,17,10
5400,2022,8,SF,LA,31,14
5401,2022,8,WAS,IND,17,16
5402,2022,8,SEA,NYG,27,13
5403,2022,8,BUF,GB,27,17
5404,2022,8,CLE,CIN,32,13
5405,2022,9,PHI,HOU,29,17
5406,2022,9,NYJ,BUF,20,17
5407,2022,9,DET,GB,15,9
5408,2022,9,MIN,WAS,20,17
5409,2022,9,LAC,ATL,20,17
5410,2022,9,CIN,CAR,42,21
5411,2022,9,MIA,CHI,35,32
5412,2022,9,NE,IND,26,3
5413,2022,9,JAC,LV,27,20
5414,2022,9,SEA,ARI,31,21
5415,2022,9,TB,LA,16,13
5416,2022,9,KC,TEN,20,17
5417,2022,9,BAL,NO,27,13
5418,2022,10,CAR,ATL,25,15
5419,2022,10,TB,SEA,21,16
5420,2022,10,MIN,BUF,33,30
5421,2022,10,MIA,CLE,39,17
5422,2022,10,TEN,DEN,17,10
5423,2022,10,NYG,HOU,24,16
5424,2022,10,DET,CHI,31,30
5425,2022,10,KC,JAC,27,17
5426,2022,10,PIT,NO,20,10
5427,2022,10,IND,LV,25,20
5428,2022,10,GB,DAL,31,28
5429,2022,10,ARI,LA,27,17
5430,2022,10,SF,LAC,22,16
5431,2022,10,WAS,PHI,32,21
5432,2022,11,TEN,GB,27,17
5433,2022,11,BUF,CLE,31,23
5434,2022,11,DET,NYG,31,18
5435,2022,11,WAS,HOU,23,10
5436,2022,11,NE,NYJ,10,3
5437,2022,11,ATL,CHI,27,24
5438,2022,11,BAL,CAR,13,3
5439,2022,11,PHI,IND,17,16
5440,2022,11,NO,LA,27,20
5441,2022,11,LV,DEN,22,16
5442,2022,11,CIN,PIT,37,30
5443,2022,11,DAL,MIN,40,3
5444,2022,11,KC,LAC,30,27
5445,2022,11,SF,ARI,38,10
5446,2022,12,BUF,DET,28,25
5447,2022,12,DAL,NYG,28,20
5448,2022,12,MIN,NE,33,26
5449,2022,12,CIN,TEN,20,16
5450,2022,12,CLE,TB,23,17
5451,2022,12,MIA,HOU,30,15
5452,2022,12,JAC,BAL,28,27
5453,2022,12,WAS,ATL,19,13
5454,2022,12,CAR,DEN,23,10
5455,2022,12,NYJ,CHI,31,10
5456,2022,12,LV,SEA,40,34
5457,2022,12,LAC,ARI,25,24
5458,2022,12,KC,LA,26,10
5459,2022,12,SF,NO,13,0
5460,2022,12,PHI,GB,40,33
5461,2022,12,PIT,IND,24,17
5462,2022,13,BUF,NE,24,10
5463,2022,13,CLE,HOU,27,14
5464,2022,13,BAL,DEN,10,9
5465,2022,13,DET,JAC,40,14
5466,2022,13,MIN,NYJ,27,22
5467,2022,13,WAS,NYG,20,20
5468,2022,13,PHI,TEN,35,10
5469,2022,13,PIT,ATL,19,16
5470,2022,13,GB,CHI,28,19
5471,2022,13,SF,MIA,33,17
5472,2022,13,SEA,LA,27,23
5473,2022,13,CIN,KC,27,24
5474,2022,13,LV,LAC,27,20
5475,2022,13,DAL,IND,54,19
5476,2022,13,TB,NO,17,16
5477,2022,14,LA,LV,17,16
5478,2022,14,BUF,NYJ,20,12
5479,2022,14,CIN,CLE,23,10
5480,2022,14,DAL,HOU,27,23
5481,2022,14,DET,MIN,34,23
5482,2022,14,JAC,TEN,36,22
5483,2022,14,PHI,NYG,48,22
5484,2022,14,BAL,PIT,16,14
5485,2022,14,KC,DEN,34,28
5486,2022,14,CAR,SEA,30,24
5487,2022,14,SF,TB,35,7
5488,2022,14,LAC,MIA,23,17
5489,2022,14,NE,ARI,27,13
5490,2022,15,SF,SEA,21,13
5491,2022,15,MIN,IND,39,36
5492,2022,15,CLE,BAL,13,3
5493,2022,15,BUF,MIA,32,29
5494,2022,15,NO,ATL,21,18
5495,2022,15,PIT,CAR,24,16
5496,2022,15,PHI,CHI,25,20
5497,2022,15,JAC,DAL,40,34
5498,2022,15,DET,NYJ,20,17
5499,2022,15,KC,HOU,30,24
5500,2022,15,DEN,ARI,24,15
5501,2022,15,LV,NE,30,24
5502,2022,15,CIN,TB,34,23
5503,2022,15,LAC,TEN,17,14
5504,2022,15,NYG,WAS,20,12
5505,2022,15,GB,LA,24,12
5506,2022,16,JAC,NYJ,19,3
5507,2022,16,BAL,ATL,17,9
5508,2022,16,BUF,CHI,35,13
5509,2022,16,CAR,DET,37,23
5510,2022,16,CIN,NE,22,18
5511,2022,16,NO,CLE,17,10
5512,2022,16,HOU,TEN,19,14
5513,2022,16,KC,SEA,24,10
5514,2022,16,MIN,NYG,27,24
5515,2022,16,SF,WAS,37,20
5516,2022,16,DAL,PHI,40,34
5517,2022,16,PIT,LV,13,10
5518,2022,16,GB,MIA,26,20
5519,2022,16,LA,DEN,51,14
5520,2022,16,TB,ARI,19,16
5521,2022,16,LAC,IND,20,3
5522,2022,17,DAL,TEN,27,13
5523,2022,17,ATL,ARI,20,19
5524,2022,17,TB,CAR,30,24
5525,2022,17,DET,CHI,41,10
5526,2022,17,CLE,WAS,24,10
5527,2022,17,NYG,IND,38,10
5528,2022,17,KC,DEN,27,24
5529,2022,17,JAC,HOU,31,3
5530,2022,17,NE,MIA,23,21
5531,2022,17,NO,PHI,20,10
5532,2022,17,SEA,NYJ,23,6
5533,2022,17,SF,LV,37,34
5534,2022,17,GB,MIN,41,17
5535,2022,17,LAC,LA,31,10
5536,2022,17,PIT,BAL,16,13
5537,2023,1,DET,KC,21,20
5538,2023,1,ATL,CAR,24,10
5539,2023,1,CLE,CIN,24,3
5540,2023,1,JAC,IND,31,21
5541,2023,1,WAS,ARI,20,16
5542,2023,1,BAL,HOU,25,9
5543,2023,1,TB,MIN,20,17
5544,2023,1,NO,TEN,16,15
5545,2023,1,SF,PIT,30,7
5546,2023,1,GB,CHI,38,20
5547,2023,1,LV,DEN,17,16
5548,2023,1,MIA,LAC,36,34
5549,2023,1,PHI,NE,25,20
5550,2023,1,LA,SEA,30,13
5551,2023,1,DAL,NYG,40,0
5552,2023,1,NYJ,BUF,22,16
5553,2023,2,PHI,MIN,34,28
5554,2023,2,ATL,GB,25,24
5555,2023,2,BUF,LV,38,10
5556,2023,2,TB,CHI,27,17
5557,2023,2,BAL,CIN,27,24
5558,2023,2,IND,HOU,31,20
5559,2023,2,SEA,DET,37,31
5560,2023,2,KC,JAC,17,9
5561,2023,2,TEN,LAC,27,24
5562,2023,2,NYG,ARI,31,28
5563,2023,2,SF,LA,30,23
5564,2023,2,DAL,NYJ,30,10
5565,2023,2,WAS,DEN,35,33
5566,2023,2,MIA,NE,24,17
5567,2023,2,NO,CAR,20,17
5568,2023,2,PIT,CLE,26,22
5569,2023,3,SF,NYG,30,12
5570,2023,3,DET,ATL,20,6
5571,2023,3,BUF,WAS,37,3
5572,2023,3,CLE,TEN,27,3
5573,2023,3,IND,BAL,22,19
5574,2023,3,MIA,DEN,70,20
5575,2023,3,GB,NO,18,17
5576,2023,3,HOU,JAC,37,17
5577,2023,3,LAC,MIN,28,24
5578,2023,3,NE,NYJ,15,10
5579,2023,3,SEA,CAR,37,27
5580,2023,3,KC,CHI,41,10
5581,2023,3,ARI,DAL,28,16
5582,2023,3,PIT,LV,23,18
5583,2023,3,PHI,TB,25,11
5584,2023,3,CIN,LA,19,16
5585,2023,4,DET,GB,34,20
5586,2023,4,JAC,ATL,23,7
5587,2023,4,BUF,MIA,48,20
5588,2023,4,MIN,CAR,21,13
5589,2023,4,DEN,CHI,31,28
5590,2023,4,TEN,CIN,27,3
5591,2023,4,BAL,CLE,28,3
5592,2023,4,LA,IND,29,23
5593,2023,4,HOU,PIT,30,6
5594,2023,4,TB,NO,26,9
5595,2023,4,PHI,WAS,34,31
5596,2023,4,LAC,LV,24,17
5597,2023,4,SF,ARI,35,16
5598,2023,4,DAL,NE,38,3
5599,2023,4,KC,NYJ,23,20
5600,2023,4,SEA,NYG,24,3
5601,2023,5,CHI,WAS,40,20
5602,2023,5,JAC,BUF,25,20
5603,2023,5,ATL,HOU,21,19
5604,2023,5,DET,CAR,42,24
5605,2023,5,IND,TEN,23,16
5606,2023,5,MIA,NYG,31,16
5607,2023,5,NO,NE,34,0
5608,2023,5,PIT,BAL,17,10
5609,2023,5,CIN,ARI,34,20
5610,2023,5,PHI,LA,23,14
5611,2023,5,NYJ,DEN,31,21
5612,2023,5,KC,MIN,27,20
5613,2023,5,SF,DAL,42,10
5614,2023,5,LV,GB,17,13
5615,2023,6,KC,DEN,19,8
5616,2023,6,BAL,TEN,24,16
5617,2023,6,CLE,SF,19,17
5618,2023,6,WAS,ATL,24,16
5619,2023,6,MIA,CAR,42,21
5620,2023,6,MIN,CHI,19,13
5621,2023,6,CIN,SEA,17,13
5622,2023,6,JAC,IND,37,20
5623,2023,6,HOU,NO,20,13
5624,2023,6,LV,NE,21,17
5625,2023,6,LA,ARI,26,9
5626,2023,6,DET,TB,20,6
5627,2023,6,NYJ,PHI,20,14
5628,2023,6,BUF,NYG,14,9
5629,2023,6,DAL,LAC,20,17
5630,2023,7,JAC,NO,31,24
5631,2023,7,CLE,IND,39,38
5632,2023,7,ATL,TB,16,13
5633,2023,7,NE,BUF,29,25
5634,2023,7,CHI,LV,30,12
5635,2023,7,BAL,DET,38,6
5636,2023,7,NYG,WAS,14,7
5637,2023,7,PIT,LA,24,17
5638,2023,7,SEA,ARI,20,10
5639,2023,7,DEN,GB,19,17
5640,2023,7,KC,LAC,31,17
5641,2023,7,PHI,MIA,31,17
5642,2023,7,MIN,SF,22,17
5643,2023,8,BUF,TB,24,18
5644,2023,8,CAR,HOU,15,13
5645,2023,8,DAL,LA,43,20
5646,2023,8,MIN,GB,24,10
5647,2023,8,TEN,ATL,28,23
5648,2023,8,NO,IND,38,27
5649,2023,8,JAC,PIT,20,10
5650,2023,8,MIA,NE,31,17
5651,2023,8,NYJ,NYG,13,10
5652,2023,8,PHI,WAS,38,31
5653,2023,8,SEA,CLE,24,20
5654,2023,8,CIN,SF,31,17
5655,2023,8,BAL,ARI,31,24
5656,2023,8,DEN,KC,24,9
5657,2023,8,LAC,CHI,30,13
5658,2023,8,DET,LV,26,14
5659,2023,9,PIT,TEN,20,16
5660,2023,9,KC,MIA,21,14
5661,2023,9,CLE,ARI,27,0
5662,2023,9,GB,LA,20,3
5663,2023,9,HOU,TB,39,37
5664,2023,9,MIN,ATL,31,28
5665,2023,9,NO,CHI,24,17
5666,2023,9,WAS,NE,20,17
5667,2023,9,BAL,SEA,37,3
5668,2023,9,IND,CAR,27,13
5669,2023,9,PHI,DAL,28,23
5670,2023,9,LV,NYG,30,6
5671,2023,9,CIN,BUF,24,18
5672,2023,9,LAC,NYJ,27,6
5673,2023,10,CHI,CAR,16,13
5674,2023,10,IND,NE,10,6
5675,2023,10,HOU,CIN,30,27
5676,2023,10,CLE,BAL,33,31
5677,2023,10,PIT,GB,23,19
5678,2023,10,SF,JAC,34,3
5679,2023,10,TB,TEN,20,6
5680,2023,10,MIN,NO,27,19
5681,2023,10,DET,LAC,41,38
5682,2023,10,ARI,ATL,25,23
5683,2023,10,DAL,NYG,49,17
5684,2023,10,SEA,WAS,29,26
5685,2023,10,LV,NYJ,16,12
5686,2023,10,DEN,BUF,24,22
5687,2023,11,BAL,CIN,34,20
5688,2023,11,DAL,CAR,33,10
5689,2023,11,CLE,PIT,13,10
5690,2023,11,GB,LAC,23,20
5691,2023,11,JAC,TEN,34,14
5692,2023,11,MIA,LV,20,13
5693,2023,11,DET,CHI,31,26
5694,2023,11,HOU,ARI,21,16
5695,2023,11,NYG,WAS,31,19
5696,2023,11,SF,TB,27,14
5697,2023,11,LA,SEA,17,16
5698,2023,11,BUF,NYJ,32,6
5699,2023,11,DEN,MIN,21,20
5700,2023,11,PHI,KC,21,17
5701,2023,12,GB,DET,29,22
5702,2023,12,DAL,WAS,45,10
5703,2023,12,SF,SEA,31,13
5704,2023,12,MIA,NYJ,34,13
5705,2023,12,ATL,NO,24,15
5706,2023,12,TEN,CAR,17,10
5707,2023,12,PIT,CIN,16,10
5708,2023,12,IND,TB,27,20
5709,2023,12,JAC,HOU,24,21
5710,2023,12,NYG,NE,10,7
5711,2023,12,DEN,CLE,29,12
5712,2023,12,LA,ARI,37,14
5713,2023,12,KC,LV,31,17
5714,2023,12,PHI,BUF,37,34
5715,2023,12,BAL,LAC,20,10
5716,2023,12,CHI,MIN,12,10
5717,2023,13,DAL,SEA,41,35
5718,2023,13,ATL,NYJ,13,8
5719,2023,13,IND,TEN,31,28
5720,2023,13,HOU,DEN,22,17
5721,2023,13,DET,NO,33,28
5722,2023,13,MIA,WAS,45,15
5723,2023,13,LAC,NE,6,0
5724,2023,13,ARI,PIT,24,10
5725,2023,13,TB,CAR,21,18
5726,2023,13,LA,CLE,36,19
5727,2023,13,SF,PHI,42,19
5728,2023,13,GB,KC,27,19
5729,2023,13,CIN,JAC,34,31
5730,2023,14,NE,PIT,21,18
5731,2023,14,TB,ATL,29,25
5732,2023,14,NO,CAR,28,6
5733,2023,14,CHI,DET,28,13
5734,2023,14,CIN,IND,34,14
5735,2023,14,CLE,JAC,31,27
5736,2023,14,NYJ,HOU,30,6
5737,2023,14,BAL,LA,37,31
5738,2023,14,MIN,LV,3,0
5739,2023,14,SF,SEA,28,16
5740,2023,14,BUF,KC,20,17
5741,2023,14,DEN,LAC,24,7
5742,2023,14,DAL,PHI,33,13
5743,2023,14,NYG,GB,24,22
5744,2023,14,TEN,MIA,28,27
5745,2023,15,LV,LAC,63,21
5746,2023,15,CIN,MIN,27,24
5747,2023,15,IND,PIT,30,13
5748,2023,15,DET,DEN,42,17
5749,2023,15,CAR,ATL,9,7
5750,2023,15,CLE,CHI,20,17
5751,2023,15,TB,GB,34,20
5752,2023,15,HOU,TEN,19,16
5753,2023,15,KC,NE,27,17
5754,2023,15,MIA,NYJ,30,0
5755,2023,15,NO,NYG,24,6
5756,2023,15,SF,ARI,45,29
5757,2023,15,LA,WAS,28,20
5758,2023,15,BUF,DAL,31,10
5759,2023,15,BAL,JAC,23,7
5760,2023,15,SEA,PHI,20,17
5761,2023,16,LA,NO,30,22
5762,2023,16,PIT,CIN,34,11
5763,2023,16,BUF,LAC,24,22
5764,2023,16,ATL,IND,29,10
5765,2023,16,GB,CAR,33,30
5766,2023,16,CLE,HOU,36,22
5767,2023,16,DET,MIN,30,24
5768,2023,16,NYJ,WAS,30,28
5769,2023,16,SEA,TEN,20,17
5770,2023,16,TB,JAC,30,12
5771,2023,16,CHI,ARI,27,16
5772,2023,16,MIA,DAL,22,20
5773,2023,16,NE,DEN,26,23
5774,2023,16,LV,KC,20,14
5775,2023,16,PHI,NYG,33,25
5776,2023,16,BAL,SF,33,19
5777,2023,17,CLE,NYJ,37,20
5778,2023,17,DAL,DET,20,19
5779,2023,17,CHI,ATL,37,17
5780,2023,17,BUF,NE,27,21
5781,2023,17,JAC,CAR,26,0
5782,2023,17,IND,LV,23,20
5783,2023,17,ARI,PHI,35,31
5784,2023,17,HOU,TEN,26,3
5785,2023,17,BAL,MIA,56,19
5786,2023,17,NO,TB,23,13
5787,2023,17,LA,NYG,26,25
5788,2023,17,SF,WAS,27,10
5789,2023,17,PIT,SEA,30,23
5790,2023,17,KC,CIN,25,17
5791,2023,17,DEN,LAC,16,9
5792,2023,17,GB,MIN,33,10
