,season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
5357,2019,REG,11,Julian Edelman,WR,NE,4.2170000000000005,2.187978273175619,12.033999999999997,39.217858888707816,5,10,50.0,53.0,0,3.5460000000000007,4.482117229739186,-0.9361172297391849,00-0027150,Julian,Edelman,11,J.Edelman
5358,2019,REG,11,Mike Evans,WR,TB,4.141249999999999,3.7629485053442897,9.908750000000001,18.82629553982806,4,8,50.0,69.0,0,8.14,5.604820712329911,2.53517928767009,00-0031408,Mike,Evans,13,M.Evans
5359,2019,REG,11,Keelan Cole,WR,JAX,4.06,3.7020689294923925,8.441999999999998,11.01456082667919,4,5,80.0,41.0,0,4.037500000000001,2.998106179865786,1.0393938201342152,00-0033681,Keelan,Cole,84,K.Cole
5360,2019,REG,11,Emmanuel Sanders,WR,SF,3.758,1.6537368887282262,8.99,18.3596781440183,3,5,60.0,33.0,0,1.2133333333333323,2.1650753927542987,-0.9517420594209665,00-0027685,Emmanuel,Sanders,17,E.Sanders
5361,2019,REG,11,Courtland Sutton,WR,DEN,3.7411111111111115,1.0594242567002785,14.94222222222222,40.51456632422499,5,9,55.55555555555556,113.0,0,3.4180000000000006,2.1419595522386543,1.2760404477613463,00-0034348,Courtland,Sutton,14,C.Sutton
5362,2019,REG,11,Michael Gallup,WR,DAL,3.7223076923076923,2.1127133749574663,12.106923076923076,34.55930789161653,9,13,69.23076923076923,148.0,0,3.407777777777778,3.1536503637261024,0.2541274140516756,00-0034764,Michael,Gallup,13,M.Gallup
5363,2019,REG,11,Chris Conley,WR,JAX,3.5975,2.114706407334252,11.65625,24.333281143990394,6,8,75.0,58.0,0,0.1299999999999978,1.4571899848818266,-1.3271899848818287,00-0032128,Christian,Conley,18,C.Conley
5364,2019,REG,11,Noah Fant,TE,DEN,3.3966666666666665,2.443681088781436,8.847999999999999,26.656222697556714,4,10,40.0,60.0,0,7.522499999999999,7.2674965320334195,0.2550034679665796,00-0035644,Noah,Fant,87,N.Fant
5365,2019,REG,11,Kenny Golladay,WR,DET,3.3620000000000005,0.5533486254935097,13.916000000000002,28.670320161522937,1,5,20.0,34.0,0,1.3100000000000023,,,00-0033932,Kenneth,Golladay,19,K.Golladay
5366,2019,REG,11,Amari Cooper,WR,DAL,3.265,1.531249213705401,16.8375,29.5770936717755,3,8,37.5,38.0,0,2.7066666666666657,2.131557708029542,0.5751089586371236,00-0031544,Amari,Cooper,19,A.Cooper
5367,2019,REG,11,Jason Witten,TE,DAL,2.966,2.179265024275055,6.068571428571429,9.327653594484213,5,7,71.42857142857143,33.0,0,1.8539999999999999,2.3699603116980597,-0.5159603116980598,00-0022127,Christopher,Witten,82,J.Witten
5368,2019,REG,11,John Brown,WR,BUF,2.759285714285714,1.815755551887154,11.865714285714287,66.02806152867761,9,14,64.28571428571429,137.0,2,5.475555555555555,3.768659072317544,1.7068964832380114,00-0031051,John,Brown,15,J.Brown
5369,2019,REG,12,Calvin Ridley,WR,ATL,9.109230769230768,2.045584945390345,12.95,38.08023524469649,6,14,42.857142857142854,85.0,1,3.523333333333335,2.6454867053618423,0.8778466279714929,00-0034837,Calvin,Ridley,18,C.Ridley
5370,2019,REG,12,Hunter Renfrow,WR,LV,8.692499999999999,3.9849509174147,4.428,10.841780520052888,3,5,60.0,31.0,0,6.146666666666668,4.163094511826405,1.983572154840263,00-0034983,Hunter,Renfrow,13,H.Renfrow
5371,2019,REG,12,James Washington,WR,PIT,8.417142857142858,3.280390129730537,17.715714285714284,55.73733650950603,3,7,42.857142857142854,98.0,1,22.366666666666664,14.5602639948958,7.806402671770863,00-0034676,James,Washington,13,J.Washington
5372,2019,REG,12,Randall Cobb,WR,DAL,8.397142857142857,2.5099013588787074,6.601428571428571,23.624744376278123,4,7,57.14285714285714,86.0,0,11.975,5.470609213923922,6.504390786076078,00-0028002,Randall,Cobb,18,R.Cobb
5373,2019,REG,12,Marvin Jones,WR,DET,8.33,1.3192706666832288,15.687272727272727,59.44195659662418,5,11,45.45454545454545,46.0,0,0.5720000000000006,1.0463242943927298,-0.47432429439272916,00-0029293,Marvin,Jones,11,M.Jones Jr.
5374,2019,REG,12,Noah Fant,TE,DEN,8.274000000000001,3.116846019653813,1.9459999999999986,6.390804597701146,3,5,60.0,14.0,0,3.4066666666666685,5.601259060183414,-2.194592393516745,00-0035644,Noah,Fant,87,N.Fant
5375,2019,REG,12,Albert Wilson,WR,MIA,8.214285714285714,3.535028817395485,4.5057142857142845,8.937376027203173,6,7,85.71428571428571,33.0,0,1.9166666666666679,3.9502732343374496,-2.0336065676707817,00-0030669,Albert,Wilson,15,A.Wilson
5376,2019,REG,12,Sterling Shepard,WR,NYG,8.205555555555556,2.4462710114930237,5.617777777777777,23.070955966233168,5,9,55.55555555555556,15.0,0,0.32600000000000195,1.6443507653105371,-1.318350765310535,00-0032385,Sterling,Shepard,87,S.Shepard
5377,2019,REG,12,Cole Beasley,WR,BUF,8.115,2.0745037383721474,6.758888888888889,33.56137931034483,6,9,66.66666666666666,76.0,1,5.499999999999997,5.6503376898893976,-0.15033768988940022,00-0029000,Cole,Beasley,10,C.Beasley
5378,2019,REG,12,Marquise Brown,WR,BAL,8.036666666666667,2.5060976329489106,6.427142857142856,23.650318036061606,5,7,71.42857142857143,42.0,2,0.44000000000000056,1.2294466281793348,-0.7894466281793342,00-0035662,Marquise,Brown,15,M.Brown
5379,2019,REG,12,Alex Erickson,WR,CIN,7.8500000000000005,2.7329688205525753,11.95125,34.62123406720742,2,8,25.0,43.0,0,12.239999999999998,4.368218577711332,7.871781422288667,00-0032543,Alex,Erickson,12,A.Erickson
5380,2019,REG,12,Robert Woods,WR,LAR,7.521111111111111,3.2954786166575882,14.732222222222227,42.660875160875165,6,9,66.66666666666666,97.0,0,7.936666666666664,3.416779121018145,4.519887545648519,00-0030431,Robert,Woods,17,R.Woods
5381,2019,REG,12,Diontae Johnson,WR,PIT,7.2683333333333335,3.2326570681069597,7.518333333333335,20.2750685424064,3,6,50.0,29.0,0,2.113333333333331,2.4202853740412515,-0.3069520407079205,00-0035216,Diontae,Johnson,18,D.Johnson
5382,2019,REG,12,Julian Edelman,WR,NE,7.1800000000000015,1.8929536271617085,9.538333333333332,33.878940358147105,8,12,66.66666666666666,93.0,0,1.1425000000000018,1.7195625971318318,-0.57706259713183,00-0027150,Julian,Edelman,11,J.Edelman
5383,2019,REG,12,Chris Godwin,WR,TB,6.965,3.174313653203244,14.2975,43.26184802753508,7,8,87.5,184.0,2,10.715714285714288,6.423525830772372,4.292188454941916,00-0033921,Rod,Godwin,12,C.Godwin
5384,2019,REG,12,Kelvin Harmon,WR,WAS,6.94,2.079297824115658,18.85666666666667,30.827497888340915,3,6,50.0,43.0,0,3.4466666666666654,3.5107872843027508,-0.06412061763608534,00-0035297,Kelvin,Harmon,13,K.Harmon
5385,2019,REG,12,Ted Ginn,WR,NO,6.843999999999999,2.400381246073788,30.451999999999998,40.38619665260868,2,5,40.0,38.0,0,1.3450000000000024,0.743574581336877,0.6014254186631254,00-0025396,Ted,Ginn,19,T.Ginn
5386,2019,REG,12,Golden Tate,WR,NYG,6.687142857142858,1.3430629980862736,11.774285714285712,37.608943645904624,3,7,42.857142857142854,33.0,1,0.2533333333333327,0.28895630203495176,-0.03562296870161907,00-0027891,Golden,Tate,15,G.Tate
5387,2019,REG,12,T.Y. Hilton,WR,IND,6.581666666666666,2.8472809729043207,10.863333333333332,41.59275094122902,3,6,50.0,18.0,0,3.2566666666666677,4.761930097261029,-1.5052634305943613,00-0029608,Eugene,Hilton,13,T.Hilton
5388,2019,REG,12,D.J. Chark,WR,JAX,6.444999999999999,1.4238654562348918,9.070000000000002,15.76157789556,5,6,83.33333333333334,38.0,0,1.447999999999999,1.1370624600260442,0.3109375399739549,00-0034777,Darrell,Chark,17,D.Chark Jr.
5389,2019,REG,12,D.J. Moore,WR,CAR,6.42857142857143,1.754146804382214,12.865555555555554,50.565526878903015,6,9,66.66666666666666,126.0,2,8.088333333333333,1.7621013655693787,6.326231967763954,00-0034827,Denniston,Moore,12,D.Moore
5390,2019,REG,12,Davante Adams,WR,GB,6.352727272727273,4.1444458578762,7.316666666666666,40.73867854491461,7,12,58.333333333333336,43.0,1,6.851428571428571,7.5013006964982525,-0.6498721250696811,00-0031381,Davante,Adams,17,D.Adams
5391,2019,REG,12,Tyler Boyd,WR,CIN,6.166666666666667,1.4934682626074955,13.904444444444445,45.31431054461183,5,9,55.55555555555556,101.0,1,3.210000000000001,2.8471860559049675,0.3628139440950333,00-0033009,Tyler,Boyd,83,T.Boyd
5392,2019,REG,12,Jakobi Meyers,WR,NE,6.122222222222223,2.788483503284062,11.055555555555555,29.45093976616842,4,9,44.44444444444444,74.0,0,8.434999999999999,4.508391157919334,3.9266088420806646,00-0034960,Jakobi,Meyers,16,J.Meyers
5393,2019,REG,12,Christian Blake,WR,ATL,6.0566666666666675,2.126868935395317,8.156666666666666,15.41902961562697,2,9,22.22222222222222,16.0,0,3.3900000000000006,2.2455101450559596,1.144489854944041,00-0034132,Christian,Blake,13,C.Blake
5394,2019,REG,12,Allen Robinson,WR,CHI,6.04125,2.2800462556003396,12.27,29.467566464132183,6,10,60.0,131.0,1,9.298333333333334,7.172688424744147,2.1256449085891864,00-0031428,Allen,Robinson,12,A.Robinson
5395,2019,REG,12,George Kittle,TE,SF,5.819999999999999,4.527695111808708,10.163333333333334,56.384650947757734,6,6,100.0,129.0,1,11.336666666666666,9.558312545190498,1.778354121476168,00-0033288,George,Kittle,85,G.Kittle
5396,2019,REG,12,Dede Westbrook,WR,JAX,5.751111111111111,4.028199180994417,6.245555555555555,16.2800127436499,8,9,88.88888888888889,69.0,0,3.4712500000000004,4.218832176695372,-0.7475821766953716,00-0033839,Decrick,Westbrook,12,D.Westbrook
5397,2019,REG,12,Chris Conley,WR,JAX,5.605555555555556,2.168228640414594,18.54222222222222,48.333188519129955,4,9,44.44444444444444,49.0,0,3.4399999999999995,2.3537578753052735,1.086242124694726,00-0032128,Christian,Conley,18,C.Conley
5398,2019,REG,12,Cooper Kupp,WR,LAR,5.519,3.9625868544916614,6.211,19.983912483912484,6,10,60.0,35.0,0,3.1883333333333326,3.7734026802926075,-0.5850693469592749,00-0033908,Cooper,Kupp,18,C.Kupp
5399,2019,REG,12,Greg Ward,WR,PHI,5.4625,3.043373345407935,2.538571428571428,6.69277993295921,6,7,85.71428571428571,40.0,0,4.935,7.07838726119896,-2.14338726119896,00-0033733,Gregory,Ward,84,G.Ward
5400,2019,REG,12,Darren Waller,TE,LV,5.4575,2.9948972182126727,9.874999999999998,29.014250036726896,3,6,50.0,41.0,0,8.223333333333336,6.740977067193853,1.4823562661394831,00-0031610,Darren,Waller,83,D.Waller
5401,2019,REG,12,Anthony Miller,WR,CHI,5.401111111111111,3.141598674991589,13.812222222222221,29.854223204207592,6,9,66.66666666666666,77.0,0,2.5883333333333347,3.1623352172699604,-0.5740018839366257,00-0034353,Anthony,Miller,17,A.Miller
5402,2019,REG,12,Michael Thomas,WR,NO,5.346000000000001,2.2511795540287305,7.798181818181818,22.752712129651734,10,11,90.9090909090909,101.0,1,2.5829999999999993,2.037710701998745,0.5452892980012543,00-0032765,Michael,Thomas,13,M.Thomas
