,season,week,team,players_out_total,players_questionable_total,players_doubtful_total,players_full_total,players_none_total,players_limit_total
1775,2021.0,6.0,HOU,2,4,0,2,5,3
1776,2021.0,6.0,IND,5,1,0,5,5,0
1777,2021.0,6.0,JAX,2,2,0,6,2,2
1778,2021.0,6.0,KC,3,3,0,4,4,1
1779,2021.0,6.0,LAC,1,2,0,1,3,0
1780,2021.0,6.0,LAR,0,0,0,5,1,0
1781,2021.0,6.0,LV,0,1,1,15,2,2
1782,2021.0,6.0,MIA,2,4,0,1,2,4
1783,2021.0,6.0,MIN,2,0,0,6,3,4
1784,2021.0,6.0,NE,2,7,0,0,2,10
1785,2021.0,6.0,NYG,3,4,0,1,4,9
1786,2021.0,6.0,PHI,1,0,0,4,2,0
1787,2021.0,6.0,PIT,2,0,0,9,1,1
1788,2021.0,6.0,SEA,3,0,0,5,4,3
1789,2021.0,6.0,TB,3,3,0,9,2,1
1790,2021.0,6.0,TEN,2,3,0,8,3,3
1791,2021.0,6.0,WAS,5,4,0,3,6,3
1792,2021.0,7.0,ARI,2,3,0,6,5,3
1793,2021.0,7.0,ATL,1,0,1,1,1,1
1794,2021.0,7.0,BAL,2,4,0,1,7,3
1795,2021.0,7.0,CAR,3,2,0,3,4,1
1796,2021.0,7.0,CHI,1,8,0,6,4,4
1797,2021.0,7.0,CIN,0,2,0,10,1,1
1798,2021.0,7.0,CLE,3,8,0,7,6,8
1799,2021.0,7.0,DEN,2,3,0,4,4,3
1800,2021.0,7.0,DET,0,4,0,4,0,4
1801,2021.0,7.0,GB,2,3,0,1,2,3
1802,2021.0,7.0,HOU,2,3,0,1,5,3
1803,2021.0,7.0,IND,5,1,0,5,5,2
1804,2021.0,7.0,KC,3,4,0,11,3,2
1805,2021.0,7.0,LAR,0,1,0,3,1,1
1806,2021.0,7.0,LV,1,2,0,14,2,1
1807,2021.0,7.0,MIA,0,7,0,3,0,12
1808,2021.0,7.0,NE,2,14,0,0,4,12
1809,2021.0,7.0,NO,4,0,0,3,5,2
1810,2021.0,7.0,NYG,3,5,1,1,3,8
1811,2021.0,7.0,NYJ,1,1,1,4,3,1
1812,2021.0,7.0,PHI,0,2,0,3,2,3
1813,2021.0,7.0,SEA,0,4,0,6,4,5
1814,2021.0,7.0,SF,3,1,1,2,4,1
1815,2021.0,7.0,TB,4,2,0,6,6,0
1816,2021.0,7.0,TEN,3,4,0,6,4,3
1817,2021.0,7.0,WAS,4,3,0,3,6,3
1818,2021.0,8.0,ARI,1,4,0,5,4,1
1819,2021.0,8.0,ATL,0,0,0,2,0,0
1820,2021.0,8.0,BUF,1,1,1,1,5,0
1821,2021.0,8.0,CAR,2,2,0,3,2,4
1822,2021.0,8.0,CHI,1,5,0,8,1,1
1823,2021.0,8.0,CIN,1,1,0,3,1,1
1824,2021.0,8.0,CLE,3,6,0,6,5,8
1825,2021.0,8.0,DAL,0,3,0,4,0,3
1826,2021.0,8.0,DEN,1,2,0,8,2,1
1827,2021.0,8.0,DET,0,5,0,2,0,5
1828,2021.0,8.0,GB,0,2,1,5,0,3
1829,2021.0,8.0,HOU,1,5,0,1,3,5
1830,2021.0,8.0,IND,1,3,0,8,1,0
1831,2021.0,8.0,JAX,1,2,0,4,1,2
1832,2021.0,8.0,KC,2,2,0,8,2,3
1833,2021.0,8.0,LAC,0,2,0,2,1,1
1834,2021.0,8.0,LAR,3,3,0,5,4,0
1835,2021.0,8.0,MIA,2,4,0,7,0,5
1836,2021.0,8.0,MIN,1,1,1,3,2,2
1837,2021.0,8.0,NE,1,14,0,0,0,15
1838,2021.0,8.0,NO,4,2,0,1,4,1
1839,2021.0,8.0,NYG,5,3,0,0,6,4
1840,2021.0,8.0,NYJ,4,4,1,6,5,0
1841,2021.0,8.0,PHI,2,1,1,9,2,1
1842,2021.0,8.0,PIT,1,0,1,4,2,0
1843,2021.0,8.0,SEA,1,3,0,5,6,3
1844,2021.0,8.0,SF,3,2,2,2,9,2
1845,2021.0,8.0,TB,1,5,0,6,4,2
1846,2021.0,8.0,TEN,3,4,0,8,6,5
1847,2021.0,8.0,WAS,3,4,0,6,4,3
1848,2021.0,9.0,ARI,4,3,0,3,6,2
1849,2021.0,9.0,ATL,3,0,0,1,2,0
1850,2021.0,9.0,BAL,0,3,2,1,8,2
1851,2021.0,9.0,BUF,3,2,0,1,8,2
1852,2021.0,9.0,CAR,0,3,0,8,1,1
1853,2021.0,9.0,CHI,4,2,1,0,6,1
1854,2021.0,9.0,CIN,0,3,0,2,1,2
1855,2021.0,9.0,CLE,2,5,0,6,3,8
1856,2021.0,9.0,DAL,2,2,0,5,2,2
1857,2021.0,9.0,DEN,1,5,0,5,2,4
1858,2021.0,9.0,GB,1,2,0,4,1,2
1859,2021.0,9.0,HOU,4,0,0,7,6,0
1860,2021.0,9.0,IND,2,1,0,1,2,1
1861,2021.0,9.0,JAX,0,1,0,5,0,1
1862,2021.0,9.0,KC,1,1,0,10,2,0
1863,2021.0,9.0,LAC,3,1,1,3,4,0
1864,2021.0,9.0,LAR,1,4,0,4,4,2
1865,2021.0,9.0,LV,0,0,0,2,0,0
1866,2021.0,9.0,MIA,0,2,0,2,0,4
1867,2021.0,9.0,MIN,1,2,0,2,3,2
1868,2021.0,9.0,NE,0,13,0,0,1,13
1869,2021.0,9.0,NO,3,2,0,3,3,3
1870,2021.0,9.0,NYG,4,3,0,3,6,4
1871,2021.0,9.0,NYJ,4,1,1,1,5,1
1872,2021.0,9.0,PHI,1,0,0,10,1,0
1873,2021.0,9.0,PIT,1,1,0,3,2,1
1874,2021.0,9.0,SF,2,3,0,2,2,4
1875,2021.0,9.0,TEN,4,5,0,2,9,6
1876,2021.0,10.0,ARI,4,6,0,6,8,4
1877,2021.0,10.0,ATL,1,1,3,0,3,2
1878,2021.0,10.0,BAL,0,3,2,3,3,1
1879,2021.0,10.0,BUF,1,1,0,4,7,3
1880,2021.0,10.0,CAR,2,2,0,5,2,3
1881,2021.0,10.0,CLE,1,2,0,2,1,7
1882,2021.0,10.0,DAL,1,2,0,8,2,3
1883,2021.0,10.0,DEN,2,10,0,2,4,9
1884,2021.0,10.0,DET,2,2,0,2,2,2
1885,2021.0,10.0,GB,0,3,3,4,2,3
1886,2021.0,10.0,IND,1,1,0,6,2,0
1887,2021.0,10.0,JAX,0,1,0,5,0,1
1888,2021.0,10.0,KC,2,1,0,13,2,0
1889,2021.0,10.0,LAC,1,4,2,4,5,2
1890,2021.0,10.0,LAR,1,5,0,3,5,2
1891,2021.0,10.0,LV,2,0,2,5,4,0
1892,2021.0,10.0,MIA,0,2,0,2,1,2
1893,2021.0,10.0,MIN,2,1,0,5,3,1
1894,2021.0,10.0,NE,0,12,1,0,5,9
1895,2021.0,10.0,NO,3,2,0,0,4,3
1896,2021.0,10.0,NYJ,0,4,2,5,1,0
1897,2021.0,10.0,PHI,0,2,0,11,0,0
1898,2021.0,10.0,PIT,1,0,0,7,1,0
1899,2021.0,10.0,SEA,3,1,0,6,7,1
1900,2021.0,10.0,SF,5,3,0,7,5,3
1901,2021.0,10.0,TB,3,3,0,3,5,1
1902,2021.0,10.0,TEN,3,3,0,4,8,5
1903,2021.0,10.0,WAS,3,3,0,1,3,6
1904,2021.0,11.0,ARI,4,6,0,5,8,4
1905,2021.0,11.0,ATL,3,2,0,2,3,2
1906,2021.0,11.0,BAL,3,11,0,4,9,6
1907,2021.0,11.0,BUF,0,1,0,0,4,3
1908,2021.0,11.0,CAR,0,1,0,4,0,1
1909,2021.0,11.0,CHI,1,2,2,5,4,3
1910,2021.0,11.0,CIN,0,2,0,4,0,0
1911,2021.0,11.0,CLE,3,2,0,5,4,6
1912,2021.0,11.0,DAL,0,3,0,6,1,2
1913,2021.0,11.0,DET,3,4,1,5,4,3
1914,2021.0,11.0,GB,3,2,1,6,4,5
1915,2021.0,11.0,HOU,2,2,0,1,3,4
1916,2021.0,11.0,IND,0,1,0,10,0,1
1917,2021.0,11.0,JAX,1,1,0,5,0,3
1918,2021.0,11.0,KC,1,3,0,9,2,1
1919,2021.0,11.0,LAC,0,2,3,8,3,1
1920,2021.0,11.0,LV,3,2,0,3,3,3
1921,2021.0,11.0,MIA,0,2,0,7,0,2
1922,2021.0,11.0,MIN,1,1,0,3,5,4
1923,2021.0,11.0,NE,0,13,0,0,0,16
1924,2021.0,11.0,NO,6,1,0,0,6,1
1925,2021.0,11.0,NYG,4,4,0,0,4,4
1926,2021.0,11.0,NYJ,0,2,1,0,1,3
1927,2021.0,11.0,PHI,1,2,0,10,2,0
1928,2021.0,11.0,PIT,4,0,0,3,4,0
1929,2021.0,11.0,SEA,0,5,0,8,5,4
1930,2021.0,11.0,SF,2,0,1,4,3,0
1931,2021.0,11.0,TB,1,3,1,4,5,1
1932,2021.0,11.0,TEN,7,1,0,3,9,4
1933,2021.0,11.0,WAS,2,4,0,5,2,5
1934,2021.0,12.0,ATL,2,2,0,1,2,2
1935,2021.0,12.0,BAL,3,10,0,4,9,5
1936,2021.0,12.0,BUF,0,0,0,2,0,0
1937,2021.0,12.0,CAR,0,0,1,3,1,0
1938,2021.0,12.0,CHI,3,4,1,2,5,3
1939,2021.0,12.0,CIN,0,0,1,8,1,0
1940,2021.0,12.0,CLE,1,4,0,6,1,7
1941,2021.0,12.0,DAL,0,1,0,5,1,1
1942,2021.0,12.0,DEN,0,3,2,5,4,0
1943,2021.0,12.0,DET,5,3,0,0,6,3
1944,2021.0,12.0,GB,2,3,1,4,4,2
1945,2021.0,12.0,HOU,2,4,0,2,5,4
1946,2021.0,12.0,IND,0,2,0,4,0,0
1947,2021.0,12.0,JAX,1,0,0,7,1,0
1948,2021.0,12.0,LAC,2,2,0,5,3,2
1949,2021.0,12.0,LAR,0,2,0,2,1,1
1950,2021.0,12.0,LV,2,1,0,7,2,1
1951,2021.0,12.0,MIA,3,1,0,7,3,3
1952,2021.0,12.0,MIN,1,3,0,2,2,3
1953,2021.0,12.0,NE,0,11,0,0,0,12
1954,2021.0,12.0,NO,4,2,0,3,6,2
1955,2021.0,12.0,NYG,3,2,2,1,6,3
1956,2021.0,12.0,NYJ,1,6,0,0,1,6
1957,2021.0,12.0,PHI,1,1,0,6,1,1
1958,2021.0,12.0,PIT,2,1,0,6,2,1
1959,2021.0,12.0,SEA,5,0,0,7,8,3
1960,2021.0,12.0,SF,1,1,1,4,1,2
1961,2021.0,12.0,TB,1,2,1,6,5,2
1962,2021.0,12.0,TEN,6,5,0,3,8,7
1963,2021.0,12.0,WAS,2,2,1,4,3,4
1964,2021.0,13.0,ARI,1,4,0,1,5,2
1965,2021.0,13.0,ATL,1,0,0,2,4,0
1966,2021.0,13.0,BAL,1,11,1,5,10,4
1967,2021.0,13.0,BUF,0,3,0,4,3,1
1968,2021.0,13.0,CHI,4,1,2,3,5,2
1969,2021.0,13.0,CIN,0,2,4,1,6,0
1970,2021.0,13.0,DAL,1,2,0,3,2,1
1971,2021.0,13.0,DEN,0,7,1,10,2,6
1972,2021.0,13.0,DET,4,4,0,3,4,3
1973,2021.0,13.0,HOU,5,6,0,2,7,4
1974,2021.0,13.0,IND,0,3,0,8,0,0
1975,2021.0,13.0,JAX,1,1,0,5,0,4
1976,2021.0,13.0,KC,2,1,0,5,5,0
1977,2021.0,13.0,LAC,2,0,0,4,2,0
1978,2021.0,13.0,LAR,1,4,0,1,3,2
1979,2021.0,13.0,LV,2,4,1,6,4,3
1980,2021.0,13.0,MIA,0,2,3,4,1,7
1981,2021.0,13.0,MIN,3,4,0,6,3,3
1982,2021.0,13.0,NE,0,8,0,0,1,8
1983,2021.0,13.0,NO,3,3,0,4,5,1
1984,2021.0,13.0,NYG,4,4,2,0,5,5
1985,2021.0,13.0,NYJ,0,5,2,6,2,1
1986,2021.0,13.0,PHI,1,2,0,9,2,1
1987,2021.0,13.0,PIT,2,0,0,7,5,0
1988,2021.0,13.0,SEA,0,3,1,8,1,5
1989,2021.0,13.0,SF,4,1,1,6,6,0
1990,2021.0,13.0,TB,2,3,0,7,6,2
1991,2021.0,13.0,WAS,3,4,0,1,5,5
1992,2021.0,14.0,ARI,1,1,0,3,4,1
1993,2021.0,14.0,ATL,0,2,0,2,4,2
1994,2021.0,14.0,BAL,1,6,1,6,5,5
1995,2021.0,14.0,BUF,2,2,0,3,4,0
1996,2021.0,14.0,CAR,2,0,0,0,4,0
1997,2021.0,14.0,CHI,1,2,2,12,3,0
1998,2021.0,14.0,CIN,2,3,2,5,4,3
1999,2021.0,14.0,CLE,3,4,0,4,2,5
2000,2021.0,14.0,DAL,0,1,0,3,2,1
2001,2021.0,14.0,DEN,0,3,0,7,0,3
2002,2021.0,14.0,DET,3,12,1,7,8,9
2003,2021.0,14.0,GB,2,1,0,3,2,4
2004,2021.0,14.0,HOU,2,6,0,10,3,6
2005,2021.0,14.0,JAX,1,0,0,11,1,0
2006,2021.0,14.0,KC,1,3,0,4,1,2
2007,2021.0,14.0,LAC,3,1,0,6,2,1
2008,2021.0,14.0,LAR,0,2,1,3,6,2
2009,2021.0,14.0,LV,3,0,1,7,6,2
2010,2021.0,14.0,MIN,2,3,0,7,2,2
2011,2021.0,14.0,NO,3,1,0,2,3,3
2012,2021.0,14.0,NYG,3,3,0,0,2,6
2013,2021.0,14.0,NYJ,3,6,0,6,4,1
2014,2021.0,14.0,PIT,4,0,0,4,4,0
2015,2021.0,14.0,SEA,4,1,0,5,8,2
2016,2021.0,14.0,SF,5,2,0,6,6,1
2017,2021.0,14.0,TB,1,4,0,3,4,3
2018,2021.0,14.0,TEN,5,0,0,8,5,1
2019,2021.0,14.0,WAS,2,4,0,4,2,4
2020,2021.0,15.0,ARI,2,7,0,0,2,7
2021,2021.0,15.0,ATL,1,1,0,3,3,2
2022,2021.0,15.0,BAL,1,8,1,4,6,6
2023,2021.0,15.0,BUF,0,3,1,3,4,3
2024,2021.0,15.0,CAR,1,3,0,2,2,2
2025,2021.0,15.0,CHI,3,2,2,11,6,0
2026,2021.0,15.0,CIN,2,4,0,10,6,2
2027,2021.0,15.0,CLE,3,2,0,2,5,6
2028,2021.0,15.0,DAL,1,1,0,3,1,2
2029,2021.0,15.0,DEN,0,7,2,5,2,7
2030,2021.0,15.0,DET,2,7,0,3,6,4
2031,2021.0,15.0,GB,3,2,1,2,4,4
2032,2021.0,15.0,HOU,3,3,0,3,5,2
2033,2021.0,15.0,IND,1,2,0,3,2,0
2034,2021.0,15.0,JAX,1,0,0,10,1,1
2035,2021.0,15.0,KC,2,1,0,8,2,0
2036,2021.0,15.0,LAC,0,4,0,6,0,4
2037,2021.0,15.0,LAR,0,0,0,1,0,2
2038,2021.0,15.0,LV,3,1,0,4,3,3
2039,2021.0,15.0,MIA,0,4,0,6,1,2
2040,2021.0,15.0,MIN,0,2,0,4,2,0
2041,2021.0,15.0,NE,1,9,0,0,2,10
2042,2021.0,15.0,NO,3,2,0,3,4,2
2043,2021.0,15.0,NYG,1,3,1,3,2,11
2044,2021.0,15.0,NYJ,0,3,1,9,2,1
2045,2021.0,15.0,PHI,0,0,0,9,0,0
2046,2021.0,15.0,PIT,0,4,0,7,3,1
2047,2021.0,15.0,SEA,0,0,0,12,3,1
2048,2021.0,15.0,SF,3,3,1,7,4,2
2049,2021.0,15.0,TB,1,3,1,3,6,1
2050,2021.0,15.0,TEN,6,1,0,3,7,1
2051,2021.0,15.0,WAS,0,0,0,5,4,1
2052,2021.0,16.0,ARI,1,3,0,5,3,1
2053,2021.0,16.0,ATL,0,0,1,2,4,1
2054,2021.0,16.0,BAL,1,7,2,2,9,3
2055,2021.0,16.0,BUF,0,1,0,6,2,1
2056,2021.0,16.0,CAR,0,3,0,1,1,2
2057,2021.0,16.0,CHI,4,3,0,5,5,0
2058,2021.0,16.0,CIN,1,3,0,6,3,0
2059,2021.0,16.0,CLE,1,2,0,2,3,4
2060,2021.0,16.0,DAL,1,1,0,3,3,2
2061,2021.0,16.0,DEN,2,7,0,8,2,6
2062,2021.0,16.0,DET,2,7,0,0,2,7
2063,2021.0,16.0,GB,4,1,0,3,5,2
2064,2021.0,16.0,HOU,1,1,0,4,2,2
2065,2021.0,16.0,IND,2,0,0,2,3,0
2066,2021.0,16.0,JAX,0,2,0,11,1,2
2067,2021.0,16.0,KC,0,3,0,3,0,2
2068,2021.0,16.0,LAC,1,1,0,3,1,1
2069,2021.0,16.0,LAR,0,1,0,3,2,0
2070,2021.0,16.0,LV,1,3,1,5,4,5
2071,2021.0,16.0,MIA,0,0,0,6,1,0
2072,2021.0,16.0,MIN,0,2,0,2,1,4
2073,2021.0,16.0,NE,3,8,0,0,3,9
2074,2021.0,16.0,NO,0,3,0,1,1,3
2075,2021.0,16.0,NYG,3,4,0,0,4,8
2076,2021.0,16.0,NYJ,1,5,1,5,2,1
2077,2021.0,16.0,PHI,0,0,0,7,4,0
2078,2021.0,16.0,PIT,4,0,0,5,2,1
2079,2021.0,16.0,SEA,1,1,0,5,3,6
2080,2021.0,16.0,SF,4,1,0,1,4,1
2081,2021.0,16.0,TB,2,2,1,4,9,2
2082,2021.0,16.0,TEN,4,0,0,5,4,0
2083,2021.0,16.0,WAS,4,2,0,2,6,1
2084,2021.0,17.0,ARI,2,6,0,4,4,5
2085,2021.0,17.0,ATL,0,0,1,0,4,0
2086,2021.0,17.0,BAL,2,5,1,3,14,3
2087,2021.0,17.0,BUF,0,2,0,6,2,4
2088,2021.0,17.0,CAR,1,3,2,0,3,4
2089,2021.0,17.0,CHI,0,5,1,11,1,3
2090,2021.0,17.0,CIN,2,1,0,3,2,0
2091,2021.0,17.0,CLE,3,2,0,7,3,4
2092,2021.0,17.0,DAL,0,0,0,5,1,0
2093,2021.0,17.0,DEN,1,9,0,1,5,8
2094,2021.0,17.0,DET,2,1,1,4,2,1
2095,2021.0,17.0,GB,3,1,0,0,2,5
2096,2021.0,17.0,HOU,1,3,0,5,2,3
2097,2021.0,17.0,IND,1,3,0,1,2,1
2098,2021.0,17.0,JAX,2,1,0,0,2,1
2099,2021.0,17.0,KC,0,1,0,7,1,0
2100,2021.0,17.0,LAC,0,0,1,5,1,1
2101,2021.0,17.0,LAR,0,4,0,7,1,2
2102,2021.0,17.0,LV,0,2,0,7,1,1
2103,2021.0,17.0,MIA,0,2,0,3,0,0
2104,2021.0,17.0,MIN,0,3,1,6,2,0
2105,2021.0,17.0,NE,1,8,0,0,5,9
2106,2021.0,17.0,NO,1,6,0,1,4,6
2107,2021.0,17.0,NYG,3,4,1,3,5,8
2108,2021.0,17.0,NYJ,0,0,1,3,1,0
2109,2021.0,17.0,PHI,2,1,0,7,1,1
2110,2021.0,17.0,PIT,1,2,0,3,2,2
2111,2021.0,17.0,SEA,1,1,1,10,5,1
2112,2021.0,17.0,SF,3,1,2,3,5,1
2113,2021.0,17.0,TB,2,6,1,3,8,3
2114,2021.0,17.0,TEN,0,2,0,7,2,0
2115,2021.0,17.0,WAS,1,3,0,2,5,2
2116,2021.0,18.0,ARI,4,4,0,0,7,5
2117,2021.0,18.0,ATL,0,4,0,1,3,3
2118,2021.0,18.0,BAL,2,3,1,5,12,2
2119,2021.0,18.0,BUF,1,0,1,3,3,3
2120,2021.0,18.0,CAR,0,2,1,0,5,2
2121,2021.0,18.0,CHI,1,3,0,6,2,0
2122,2021.0,18.0,CIN,2,5,0,5,4,0
2123,2021.0,18.0,CLE,0,7,0,3,1,11
2124,2021.0,18.0,DAL,0,4,0,1,2,2
2125,2021.0,18.0,DEN,2,2,0,5,7,0
2126,2021.0,18.0,DET,1,8,0,0,1,6
2127,2021.0,18.0,GB,2,3,0,3,1,4
2128,2021.0,18.0,HOU,1,3,0,3,2,2
2129,2021.0,18.0,IND,1,1,0,8,2,1
2130,2021.0,18.0,JAX,1,1,0,6,1,0
2131,2021.0,18.0,KC,2,0,0,4,2,0
2132,2021.0,18.0,LAC,1,1,0,4,1,0
2133,2021.0,18.0,LAR,0,0,0,6,0,1
2134,2021.0,18.0,LV,0,4,0,12,2,4
2135,2021.0,18.0,MIA,0,0,0,6,0,1
2136,2021.0,18.0,MIN,0,3,1,3,3,4
2137,2021.0,18.0,NE,1,9,0,0,1,10
2138,2021.0,18.0,NO,3,3,0,1,4,4
2139,2021.0,18.0,NYG,3,3,0,3,4,9
2140,2021.0,18.0,NYJ,0,0,1,7,1,0
2141,2021.0,18.0,PHI,1,2,0,4,3,0
2142,2021.0,18.0,PIT,2,0,1,4,3,1
2143,2021.0,18.0,SEA,3,3,0,6,8,3
2144,2021.0,18.0,SF,0,7,0,4,2,5
2145,2021.0,18.0,TB,5,1,1,7,7,2
2146,2021.0,18.0,TEN,2,0,0,8,2,1
2147,2021.0,18.0,WAS,4,1,0,3,6,0
2148,2021.0,19.0,ARI,0,6,0,6,5,3
2149,2021.0,19.0,BUF,0,0,0,2,1,1
2150,2021.0,19.0,CIN,0,2,1,9,1,3
2151,2021.0,19.0,DAL,1,0,0,6,1,1
2152,2021.0,19.0,KC,1,1,0,7,1,1
2153,2021.0,19.0,LAR,1,1,1,4,2,1
2154,2021.0,19.0,LV,0,1,0,6,1,6
2155,2021.0,19.0,NE,0,12,0,0,1,11
2156,2021.0,19.0,PHI,0,2,0,9,2,2
2157,2021.0,19.0,PIT,0,1,0,5,0,0
2158,2021.0,19.0,SF,0,4,0,10,1,2
2159,2021.0,19.0,TB,2,5,0,12,5,2
2160,2021.0,20.0,BUF,0,0,0,1,1,0
2161,2021.0,20.0,CIN,0,1,0,5,0,1
2162,2021.0,20.0,GB,0,2,1,5,2,1
2163,2021.0,20.0,KC,0,2,0,5,1,2
2164,2021.0,20.0,LAR,2,0,1,3,3,0
2165,2021.0,20.0,SF,0,3,0,8,0,2
2166,2021.0,20.0,TB,2,5,0,6,5,5
2167,2021.0,20.0,TEN,0,1,0,4,0,1
2168,2021.0,21.0,CIN,0,1,2,3,2,1
2169,2021.0,21.0,KC,0,2,0,10,0,1
2170,2021.0,21.0,LAR,0,2,1,4,2,2
2171,2021.0,21.0,SF,0,2,0,5,1,1
2172,2021.0,22.0,CIN,0,1,0,5,0,0
2173,2021.0,22.0,LAR,0,0,0,7,1,1
2174,2022.0,1.0,ARI,3,4,0,4,6,2
2175,2022.0,1.0,ATL,0,2,0,0,1,2
2176,2022.0,1.0,BAL,1,2,1,1,4,2
2177,2022.0,1.0,BUF,0,2,0,3,0,3
2178,2022.0,1.0,CAR,0,1,0,3,0,1
2179,2022.0,1.0,CHI,0,1,1,0,1,1
2180,2022.0,1.0,CIN,1,2,0,2,1,1
2181,2022.0,1.0,CLE,0,3,0,7,2,1
2182,2022.0,1.0,DAL,1,1,0,2,1,1
2183,2022.0,1.0,DEN,0,3,1,1,1,3
2184,2022.0,1.0,DET,2,2,1,3,2,3
2185,2022.0,1.0,GB,0,2,1,7,2,3
2186,2022.0,1.0,HOU,0,1,1,0,2,0
2187,2022.0,1.0,IND,1,1,0,1,0,1
2188,2022.0,1.0,JAX,0,1,0,0,0,2
2189,2022.0,1.0,KC,0,0,0,5,0,1
2190,2022.0,1.0,LAC,0,1,2,1,2,1
2191,2022.0,1.0,LAR,1,0,0,0,1,0
2192,2022.0,1.0,LV,0,0,0,1,0,0
2193,2022.0,1.0,MIA,0,5,0,6,0,7
2194,2022.0,1.0,MIN,0,2,0,1,2,0
2195,2022.0,1.0,NE,0,5,0,0,0,5
2196,2022.0,1.0,NO,3,4,0,2,5,3
2197,2022.0,1.0,NYG,0,1,2,0,0,4
2198,2022.0,1.0,NYJ,2,4,0,4,2,0
2199,2022.0,1.0,PHI,0,0,0,4,0,0
2200,2022.0,1.0,PIT,0,0,0,4,0,0
2201,2022.0,1.0,SEA,2,2,1,4,5,1
2202,2022.0,1.0,SF,1,1,0,4,2,1
2203,2022.0,1.0,TB,1,2,0,6,3,1
2204,2022.0,1.0,TEN,4,1,0,0,4,1
2205,2022.0,1.0,WAS,1,2,0,3,1,3
2206,2022.0,2.0,ARI,2,4,0,2,4,5
2207,2022.0,2.0,ATL,1,0,0,0,1,0
2208,2022.0,2.0,BAL,0,6,2,2,6,3
2209,2022.0,2.0,BUF,1,2,1,3,1,3
2210,2022.0,2.0,CAR,0,1,1,3,3,0
2211,2022.0,2.0,CHI,0,0,1,2,1,0
2212,2022.0,2.0,CIN,0,3,0,7,0,2
2213,2022.0,2.0,CLE,1,1,0,4,2,1
2214,2022.0,2.0,DAL,5,0,0,0,4,1
2215,2022.0,2.0,DEN,2,5,0,2,2,3
2216,2022.0,2.0,DET,1,4,0,3,4,2
2217,2022.0,2.0,GB,0,4,0,5,0,3
2218,2022.0,2.0,HOU,1,1,0,3,2,1
2219,2022.0,2.0,IND,2,3,0,3,2,0
2220,2022.0,2.0,KC,1,1,0,7,2,0
2221,2022.0,2.0,LAC,2,1,0,2,2,1
2222,2022.0,2.0,LAR,2,3,0,0,4,2
2223,2022.0,2.0,LV,3,0,1,2,4,0
2224,2022.0,2.0,MIA,1,5,0,4,3,6
2225,2022.0,2.0,MIN,1,0,0,3,2,0
2226,2022.0,2.0,NE,0,6,0,2,0,6
2227,2022.0,2.0,NO,1,6,0,4,2,5
2228,2022.0,2.0,NYG,4,1,2,2,3,5
2229,2022.0,2.0,NYJ,1,5,1,5,1,1
2230,2022.0,2.0,PHI,0,0,0,8,0,0
2231,2022.0,2.0,PIT,0,0,0,5,1,0
2232,2022.0,2.0,SEA,0,2,1,10,3,1
2233,2022.0,2.0,SF,1,1,0,3,1,1
2234,2022.0,2.0,TB,1,6,2,1,4,7
2235,2022.0,2.0,TEN,3,1,0,4,3,3
2236,2022.0,2.0,WAS,0,3,0,4,0,3
2237,2022.0,3.0,ARI,2,1,0,3,9,1
2238,2022.0,3.0,ATL,1,0,0,1,1,0
2239,2022.0,3.0,BAL,0,7,1,9,4,1
2240,2022.0,3.0,BUF,4,5,0,4,4,6
2241,2022.0,3.0,CAR,0,2,0,3,1,2
2242,2022.0,3.0,CHI,3,2,1,0,5,1
2243,2022.0,3.0,CIN,1,2,1,2,3,1
2244,2022.0,3.0,CLE,1,0,0,2,3,4
2245,2022.0,3.0,DAL,3,4,0,2,2,4
2246,2022.0,3.0,DEN,1,10,0,8,4,4
2247,2022.0,3.0,DET,2,4,0,3,3,4
2248,2022.0,3.0,GB,1,4,0,1,4,4
2249,2022.0,3.0,HOU,3,3,0,4,7,0
2250,2022.0,3.0,IND,2,1,0,7,0,2
2251,2022.0,3.0,JAX,0,1,0,0,0,1
2252,2022.0,3.0,KC,2,0,0,6,2,0
2253,2022.0,3.0,LAC,0,4,2,1,4,1
2254,2022.0,3.0,LAR,4,1,0,1,5,0
2255,2022.0,3.0,LV,2,5,0,2,4,5
2256,2022.0,3.0,MIA,2,4,0,3,4,3
2257,2022.0,3.0,MIN,2,1,0,0,2,1
2258,2022.0,3.0,NE,0,8,0,0,1,8
2259,2022.0,3.0,NO,1,6,0,3,1,6
2260,2022.0,3.0,NYG,4,2,2,3,7,2
2261,2022.0,3.0,NYJ,1,6,0,4,0,3
2262,2022.0,3.0,PHI,0,1,0,11,1,0
2263,2022.0,3.0,PIT,0,0,0,1,0,1
2264,2022.0,3.0,SEA,1,1,2,9,3,0
2265,2022.0,3.0,SF,3,2,0,2,4,1
2266,2022.0,3.0,TB,2,4,2,5,6,3
2267,2022.0,3.0,TEN,4,1,1,5,6,1
2268,2022.0,3.0,WAS,2,2,0,7,2,2
2269,2022.0,4.0,ARI,3,6,0,3,5,6
2270,2022.0,4.0,ATL,0,1,0,0,0,1
2271,2022.0,4.0,BAL,0,1,2,3,6,0
2272,2022.0,4.0,BUF,3,7,0,3,6,7
2273,2022.0,4.0,CAR,0,4,0,2,0,7
2274,2022.0,4.0,CHI,3,4,2,3,5,2
2275,2022.0,4.0,CIN,2,2,0,7,2,0
2276,2022.0,4.0,CLE,2,2,0,4,4,4
