,game_id,market_type,abbr,lines,odds,opening_lines,opening_odds,book,season
252398,2017_03_CLE_IND,money_line,CLE,,-115,0.0,-115.0,BOVADA,2017
252399,2017_03_CLE_IND,money_line,CLE,,-115,0.0,-115.0,bodog,2017
252400,2017_03_CLE_IND,money_line,IND,,-105,0.0,-105.0,BOVADA,2017
252401,2017_03_CLE_IND,money_line,IND,,-105,0.0,-105.0,bodog,2017
252402,2017_03_CLE_IND,money_line,CLE,,-115,0.0,-115.0,BOOKMAKER,2017
252403,2017_03_CLE_IND,money_line,CLE,,-115,0.0,-115.0,BetCRIS,2017
252404,2017_03_CLE_IND,money_line,IND,,-105,0.0,-105.0,BOOKMAKER,2017
252405,2017_03_CLE_IND,money_line,IND,,-105,0.0,-105.0,BetCRIS,2017
252406,2017_03_CLE_IND,money_line,CLE,,-115,0.0,-115.0,JAZZ,2017
252407,2017_03_CLE_IND,money_line,IND,,-105,0.0,-105.0,JAZZ,2017
252408,2017_03_CLE_IND,money_line,CLE,,-115,0.0,-115.0,JUSTBET,2017
252409,2017_03_CLE_IND,money_line,IND,,-105,0.0,-105.0,JUSTBET,2017
252410,2017_03_CLE_IND,money_line,CLE,,100,0.0,-109.0,MATCHBOOK,2017
252411,2017_03_CLE_IND,money_line,IND,,-105,0.0,103.0,MATCHBOOK,2017
252412,2017_03_CLE_IND,money_line,CLE,,105,0.0,-111.0,PINNACLE,2017
252413,2017_03_CLE_IND,money_line,IND,,-116,0.0,101.0,PINNACLE,2017
252414,2017_03_CLE_IND,money_line,CLE,,100,0.0,-116.0,BetPHOENIX,2017
252415,2017_03_CLE_IND,money_line,IND,,-120,0.0,-104.0,BetPHOENIX,2017
252416,2017_03_CLE_IND,money_line,CLE,,-115,0.0,-115.0,intertops,2017
252417,2017_03_CLE_IND,money_line,IND,,-105,0.0,-105.0,intertops,2017
252418,2017_03_CLE_IND,money_line,CLE,,-120,0.0,-135.0,Sports Interaction,2017
252419,2017_03_CLE_IND,money_line,IND,,100,0.0,115.0,Sports Interaction,2017
252420,2017_03_CLE_IND,money_line,CLE,,-120,0.0,-130.0,youwager.eu,2017
252421,2017_03_CLE_IND,money_line,IND,,100,0.0,110.0,youwager.eu,2017
252422,2017_03_CLE_IND,money_line,CLE,,-110,0.0,-115.0,HERITAGE,2017
252423,2017_03_CLE_IND,money_line,IND,,-110,0.0,-105.0,HERITAGE,2017
252424,2017_03_CLE_IND,money_line,CLE,,-115,0.0,-115.0,SBR,2017
252425,2017_03_CLE_IND,money_line,IND,,-105,0.0,-105.0,SBR,2017
252426,2017_03_CLE_IND,money_line,CLE,,-110,0.0,-116.0,WAGERWEB,2017
252427,2017_03_CLE_IND,money_line,IND,,-110,0.0,-104.0,WAGERWEB,2017
252428,2017_03_CLE_IND,money_line,CLE,,-118,0.0,-115.0,GT BETS,2017
252429,2017_03_CLE_IND,money_line,IND,,-102,0.0,-105.0,GT BETS,2017
252430,2017_03_CLE_IND,money_line,CLE,,-130,0.0,-130.0,MY BOOKIE,2017
252431,2017_03_CLE_IND,money_line,IND,,110,0.0,110.0,MY BOOKIE,2017
252432,2017_03_CLE_IND,money_line,CLE,,-116,0.0,-116.0,BETMANIA,2017
252433,2017_03_CLE_IND,money_line,IND,,-104,0.0,-104.0,BETMANIA,2017
252434,2017_03_CLE_IND,money_line,CLE,,-116,0.0,-116.0,SKYBOOK,2017
252435,2017_03_CLE_IND,money_line,IND,,-104,0.0,-104.0,SKYBOOK,2017
252436,2017_03_CLE_IND,spread,CLE,1.0,-110,0.0,-125.0,5Dimes,2017
252437,2017_03_CLE_IND,spread,CLE,1.0,-110,0.0,-125.0,sportbet,2017
252438,2017_03_CLE_IND,spread,IND,-1.0,100,0.0,105.0,5Dimes,2017
252439,2017_03_CLE_IND,spread,IND,-1.0,100,0.0,105.0,sportbet,2017
252440,2017_03_CLE_IND,spread,CLE,-1.0,-105,-1.0,-110.0,bet365,2017
252441,2017_03_CLE_IND,spread,IND,1.0,-115,1.0,-110.0,bet365,2017
252442,2017_03_CLE_IND,spread,CLE,-1.0,-110,0.0,-110.0,BETOnline,2017
252443,2017_03_CLE_IND,spread,CLE,-1.0,-110,0.0,-110.0,SPORTS BETTING,2017
252444,2017_03_CLE_IND,spread,IND,1.0,-110,0.0,-110.0,BETOnline,2017
252445,2017_03_CLE_IND,spread,IND,1.0,-110,0.0,-110.0,SPORTS BETTING,2017
252446,2017_03_CLE_IND,spread,CLE,-1.0,-105,0.0,-110.0,BOVADA,2017
252447,2017_03_CLE_IND,spread,CLE,-1.0,-105,0.0,-110.0,bodog,2017
252448,2017_03_CLE_IND,spread,IND,1.0,-115,0.0,-110.0,BOVADA,2017
252449,2017_03_CLE_IND,spread,IND,1.0,-115,0.0,-110.0,bodog,2017
252450,2017_03_CLE_IND,spread,CLE,-1.0,-105,-2.5,-110.0,BOOKMAKER,2017
252451,2017_03_CLE_IND,spread,CLE,-1.0,-105,-2.5,-110.0,BetCRIS,2017
252452,2017_03_CLE_IND,spread,IND,1.0,-115,2.5,-110.0,BOOKMAKER,2017
252453,2017_03_CLE_IND,spread,IND,1.0,-115,2.5,-110.0,BetCRIS,2017
252454,2017_03_CLE_IND,spread,CLE,-1.0,-110,-1.0,-110.0,JAZZ,2017
252455,2017_03_CLE_IND,spread,IND,1.0,-110,1.0,-110.0,JAZZ,2017
252456,2017_03_CLE_IND,spread,CLE,-1.0,-105,-2.5,-110.0,JUSTBET,2017
252457,2017_03_CLE_IND,spread,IND,1.0,-115,2.5,-110.0,JUSTBET,2017
252458,2017_03_CLE_IND,spread,CLE,-1.0,104,-2.5,111.0,MATCHBOOK,2017
252459,2017_03_CLE_IND,spread,IND,1.0,-106,2.5,-120.0,MATCHBOOK,2017
252460,2017_03_CLE_IND,spread,CLE,1.0,-100,-1.0,-110.0,PINNACLE,2017
252461,2017_03_CLE_IND,spread,IND,-1.0,-110,1.0,-100.0,PINNACLE,2017
252462,2017_03_CLE_IND,spread,CLE,1.0,-105,1.0,-110.0,BetPHOENIX,2017
252463,2017_03_CLE_IND,spread,IND,-1.0,-115,-1.0,-110.0,BetPHOENIX,2017
252464,2017_03_CLE_IND,spread,CLE,-1.0,-110,-1.0,-110.0,intertops,2017
252465,2017_03_CLE_IND,spread,IND,1.0,-110,1.0,-110.0,intertops,2017
252466,2017_03_CLE_IND,spread,CLE,-1.5,-105,-1.5,-110.0,Sports Interaction,2017
252467,2017_03_CLE_IND,spread,IND,1.5,-115,1.5,-110.0,Sports Interaction,2017
252468,2017_03_CLE_IND,spread,CLE,-1.0,-110,-1.0,-110.0,youwager.eu,2017
252469,2017_03_CLE_IND,spread,IND,1.0,-110,1.0,-110.0,youwager.eu,2017
252470,2017_03_CLE_IND,spread,CLE,-1.0,105,-2.5,-105.0,HERITAGE,2017
252471,2017_03_CLE_IND,spread,IND,1.0,-115,2.5,-105.0,HERITAGE,2017
252472,2017_03_CLE_IND,spread,CLE,-1.0,-105,-1.0,-110.0,SBR,2017
252473,2017_03_CLE_IND,spread,IND,1.0,-115,1.0,-110.0,SBR,2017
252474,2017_03_CLE_IND,spread,CLE,-1.0,-107,-2.5,-110.0,WAGERWEB,2017
252475,2017_03_CLE_IND,spread,IND,1.0,-113,2.5,-110.0,WAGERWEB,2017
252476,2017_03_CLE_IND,spread,CLE,-1.0,-110,-1.0,-110.0,GT BETS,2017
252477,2017_03_CLE_IND,spread,IND,1.0,-110,1.0,-110.0,GT BETS,2017
252478,2017_03_CLE_IND,spread,CLE,-1.0,-105,-1.0,-110.0,MY BOOKIE,2017
252479,2017_03_CLE_IND,spread,IND,1.0,-115,1.0,-110.0,MY BOOKIE,2017
252480,2017_03_CLE_IND,spread,CLE,-1.0,-107,-1.5,-112.0,BETMANIA,2017
252481,2017_03_CLE_IND,spread,IND,1.0,-107,1.5,-102.0,BETMANIA,2017
252482,2017_03_CLE_IND,spread,CLE,-1.0,-110,-1.5,-115.0,SKYBOOK,2017
252483,2017_03_CLE_IND,spread,IND,1.0,-110,1.5,-105.0,SKYBOOK,2017
252484,2017_03_CLE_IND,total,under,42.0,-108,40.5,-110.0,5Dimes,2017
252485,2017_03_CLE_IND,total,under,42.0,-108,40.5,-110.0,sportbet,2017
252486,2017_03_CLE_IND,total,over,42.0,-102,40.5,-110.0,5Dimes,2017
252487,2017_03_CLE_IND,total,over,42.0,-102,40.5,-110.0,sportbet,2017
252488,2017_03_CLE_IND,total,under,42.0,-110,40.5,-110.0,bet365,2017
252489,2017_03_CLE_IND,total,over,42.0,-110,40.5,-110.0,bet365,2017
252490,2017_03_CLE_IND,total,under,42.0,-110,41.0,-110.0,BETOnline,2017
252491,2017_03_CLE_IND,total,under,42.0,-110,41.0,-110.0,SPORTS BETTING,2017
252492,2017_03_CLE_IND,total,over,42.0,-110,41.0,-110.0,BETOnline,2017
252493,2017_03_CLE_IND,total,over,42.0,-110,41.0,-110.0,SPORTS BETTING,2017
252494,2017_03_CLE_IND,total,under,42.0,-110,40.0,-110.0,BOVADA,2017
252495,2017_03_CLE_IND,total,under,42.0,-110,40.0,-110.0,bodog,2017
252496,2017_03_CLE_IND,total,over,42.0,-110,40.0,-110.0,BOVADA,2017
252497,2017_03_CLE_IND,total,over,42.0,-110,40.0,-110.0,bodog,2017
252498,2017_03_CLE_IND,total,under,42.0,-105,41.0,-110.0,BOOKMAKER,2017
252499,2017_03_CLE_IND,total,under,42.0,-105,41.0,-110.0,BetCRIS,2017
252500,2017_03_CLE_IND,total,over,42.0,-115,41.0,-110.0,BOOKMAKER,2017
252501,2017_03_CLE_IND,total,over,42.0,-115,41.0,-110.0,BetCRIS,2017
252502,2017_03_CLE_IND,total,under,42.0,-110,40.5,-110.0,JAZZ,2017
252503,2017_03_CLE_IND,total,over,42.0,-110,40.5,-110.0,JAZZ,2017
252504,2017_03_CLE_IND,total,under,42.0,-105,41.0,-110.0,JUSTBET,2017
252505,2017_03_CLE_IND,total,over,42.0,-115,41.0,-110.0,JUSTBET,2017
252506,2017_03_CLE_IND,total,under,42.5,101,40.5,-103.0,MATCHBOOK,2017
252507,2017_03_CLE_IND,total,over,42.5,-105,40.5,-103.0,MATCHBOOK,2017
252508,2017_03_CLE_IND,total,under,42.0,-103,40.5,-105.0,PINNACLE,2017
252509,2017_03_CLE_IND,total,over,42.0,-107,40.5,-105.0,PINNACLE,2017
252510,2017_03_CLE_IND,total,under,42.0,-108,42.0,-110.0,BetPHOENIX,2017
252511,2017_03_CLE_IND,total,over,42.0,-112,42.0,-110.0,BetPHOENIX,2017
252512,2017_03_CLE_IND,total,under,42.5,-110,40.5,-110.0,intertops,2017
252513,2017_03_CLE_IND,total,over,42.5,-110,40.5,-110.0,intertops,2017
252514,2017_03_CLE_IND,total,under,42.5,-110,42.5,-110.0,Sports Interaction,2017
252515,2017_03_CLE_IND,total,over,42.5,-110,42.5,-110.0,Sports Interaction,2017
252516,2017_03_CLE_IND,total,under,42.5,-110,40.5,-110.0,youwager.eu,2017
252517,2017_03_CLE_IND,total,over,42.5,-110,40.5,-110.0,youwager.eu,2017
252518,2017_03_CLE_IND,total,under,42.5,-105,41.0,-105.0,HERITAGE,2017
252519,2017_03_CLE_IND,total,over,42.5,-105,41.0,-105.0,HERITAGE,2017
252520,2017_03_CLE_IND,total,under,42.0,-105,41.0,-110.0,SBR,2017
252521,2017_03_CLE_IND,total,over,42.0,-115,41.0,-110.0,SBR,2017
252522,2017_03_CLE_IND,total,under,42.0,-110,41.0,-109.0,WAGERWEB,2017
252523,2017_03_CLE_IND,total,over,42.0,-110,41.0,-111.0,WAGERWEB,2017
252524,2017_03_CLE_IND,total,under,42.0,-110,40.5,-110.0,GT BETS,2017
252525,2017_03_CLE_IND,total,over,42.0,-110,40.5,-110.0,GT BETS,2017
252526,2017_03_CLE_IND,total,under,42.0,-110,40.5,-110.0,MY BOOKIE,2017
252527,2017_03_CLE_IND,total,over,42.0,-110,40.5,-110.0,MY BOOKIE,2017
252528,2017_03_CLE_IND,total,under,42.0,-102,42.0,-107.0,BETMANIA,2017
252529,2017_03_CLE_IND,total,over,42.0,-112,42.0,-107.0,BETMANIA,2017
252530,2017_03_CLE_IND,total,under,42.0,-105,42.0,-110.0,SKYBOOK,2017
252531,2017_03_CLE_IND,total,over,42.0,-115,42.0,-110.0,SKYBOOK,2017
252532,2017_03_SEA_TEN,money_line,TEN,,-127,0.0,-135.0,5Dimes,2017
252533,2017_03_SEA_TEN,money_line,TEN,,-127,0.0,-135.0,sportbet,2017
252534,2017_03_SEA_TEN,money_line,SEA,,117,0.0,115.0,5Dimes,2017
252535,2017_03_SEA_TEN,money_line,SEA,,117,0.0,115.0,sportbet,2017
252536,2017_03_SEA_TEN,money_line,TEN,,-135,0.0,-130.0,bet365,2017
252537,2017_03_SEA_TEN,money_line,SEA,,115,0.0,110.0,bet365,2017
252538,2017_03_SEA_TEN,money_line,TEN,,-122,0.0,-135.0,BETOnline,2017
252539,2017_03_SEA_TEN,money_line,TEN,,-122,0.0,-135.0,SPORTS BETTING,2017
252540,2017_03_SEA_TEN,money_line,SEA,,102,0.0,115.0,BETOnline,2017
252541,2017_03_SEA_TEN,money_line,SEA,,102,0.0,115.0,SPORTS BETTING,2017
252542,2017_03_SEA_TEN,money_line,TEN,,-120,0.0,-145.0,BOVADA,2017
252543,2017_03_SEA_TEN,money_line,TEN,,-120,0.0,-145.0,bodog,2017
252544,2017_03_SEA_TEN,money_line,SEA,,100,0.0,125.0,BOVADA,2017
252545,2017_03_SEA_TEN,money_line,SEA,,100,0.0,125.0,bodog,2017
252546,2017_03_SEA_TEN,money_line,TEN,,-138,0.0,-145.0,BOOKMAKER,2017
252547,2017_03_SEA_TEN,money_line,TEN,,-138,0.0,-145.0,BetCRIS,2017
252548,2017_03_SEA_TEN,money_line,SEA,,119,0.0,125.0,BOOKMAKER,2017
252549,2017_03_SEA_TEN,money_line,SEA,,119,0.0,125.0,BetCRIS,2017
252550,2017_03_SEA_TEN,money_line,TEN,,-130,0.0,-130.0,JAZZ,2017
252551,2017_03_SEA_TEN,money_line,SEA,,110,0.0,110.0,JAZZ,2017
252552,2017_03_SEA_TEN,money_line,TEN,,-138,0.0,-145.0,JUSTBET,2017
252553,2017_03_SEA_TEN,money_line,SEA,,119,0.0,125.0,JUSTBET,2017
252554,2017_03_SEA_TEN,money_line,TEN,,-120,0.0,-129.0,MATCHBOOK,2017
252555,2017_03_SEA_TEN,money_line,SEA,,117,0.0,122.0,MATCHBOOK,2017
252556,2017_03_SEA_TEN,money_line,TEN,,-130,0.0,-132.0,PINNACLE,2017
252557,2017_03_SEA_TEN,money_line,SEA,,118,0.0,120.0,PINNACLE,2017
252558,2017_03_SEA_TEN,money_line,TEN,,-134,0.0,-134.0,BetPHOENIX,2017
252559,2017_03_SEA_TEN,money_line,SEA,,114,0.0,114.0,BetPHOENIX,2017
252560,2017_03_SEA_TEN,money_line,TEN,,-130,0.0,-155.0,intertops,2017
252561,2017_03_SEA_TEN,money_line,SEA,,110,0.0,135.0,intertops,2017
252562,2017_03_SEA_TEN,money_line,TEN,,-120,0.0,-140.0,Sports Interaction,2017
252563,2017_03_SEA_TEN,money_line,SEA,,100,0.0,120.0,Sports Interaction,2017
252564,2017_03_SEA_TEN,money_line,TEN,,-130,0.0,-135.0,youwager.eu,2017
252565,2017_03_SEA_TEN,money_line,SEA,,110,0.0,115.0,youwager.eu,2017
252566,2017_03_SEA_TEN,money_line,TEN,,-125,0.0,-130.0,HERITAGE,2017
252567,2017_03_SEA_TEN,money_line,SEA,,105,0.0,110.0,HERITAGE,2017
252568,2017_03_SEA_TEN,money_line,TEN,,-137,0.0,-145.0,SBR,2017
252569,2017_03_SEA_TEN,money_line,SEA,,117,0.0,125.0,SBR,2017
252570,2017_03_SEA_TEN,money_line,TEN,,-129,0.0,-132.0,WAGERWEB,2017
252571,2017_03_SEA_TEN,money_line,SEA,,109,0.0,112.0,WAGERWEB,2017
252572,2017_03_SEA_TEN,money_line,TEN,,-120,0.0,-135.0,GT BETS,2017
252573,2017_03_SEA_TEN,money_line,SEA,,100,0.0,115.0,GT BETS,2017
252574,2017_03_SEA_TEN,money_line,TEN,,-125,0.0,-135.0,MY BOOKIE,2017
252575,2017_03_SEA_TEN,money_line,SEA,,105,0.0,115.0,MY BOOKIE,2017
252576,2017_03_SEA_TEN,money_line,TEN,,-127,0.0,-134.0,BETMANIA,2017
252577,2017_03_SEA_TEN,money_line,SEA,,107,0.0,114.0,BETMANIA,2017
252578,2017_03_SEA_TEN,money_line,TEN,,-127,0.0,-134.0,SKYBOOK,2017
252579,2017_03_SEA_TEN,money_line,SEA,,107,0.0,114.0,SKYBOOK,2017
252580,2017_03_SEA_TEN,spread,TEN,-2.5,-105,-3.0,105.0,5Dimes,2017
252581,2017_03_SEA_TEN,spread,TEN,-2.5,-105,-3.0,105.0,sportbet,2017
252582,2017_03_SEA_TEN,spread,SEA,2.5,-105,3.0,-125.0,5Dimes,2017
252583,2017_03_SEA_TEN,spread,SEA,2.5,-105,3.0,-125.0,sportbet,2017
252584,2017_03_SEA_TEN,spread,TEN,-2.0,-110,-2.0,-110.0,bet365,2017
252585,2017_03_SEA_TEN,spread,SEA,2.0,-110,2.0,-110.0,bet365,2017
252586,2017_03_SEA_TEN,spread,TEN,-2.0,-115,2.5,-110.0,BETOnline,2017
252587,2017_03_SEA_TEN,spread,TEN,-2.0,-115,2.5,-110.0,SPORTS BETTING,2017
252588,2017_03_SEA_TEN,spread,SEA,2.0,-105,-2.5,-110.0,BETOnline,2017
252589,2017_03_SEA_TEN,spread,SEA,2.0,-105,-2.5,-110.0,SPORTS BETTING,2017
252590,2017_03_SEA_TEN,spread,TEN,-3.0,110,-2.0,-115.0,BOVADA,2017
252591,2017_03_SEA_TEN,spread,TEN,-3.0,110,-2.0,-115.0,bodog,2017
252592,2017_03_SEA_TEN,spread,SEA,3.0,-130,2.0,-105.0,BOVADA,2017
252593,2017_03_SEA_TEN,spread,SEA,3.0,-130,2.0,-105.0,bodog,2017
252594,2017_03_SEA_TEN,spread,TEN,-2.5,-106,2.5,-105.0,BOOKMAKER,2017
252595,2017_03_SEA_TEN,spread,TEN,-2.5,-106,2.5,-105.0,BetCRIS,2017
252596,2017_03_SEA_TEN,spread,SEA,2.5,-114,-2.5,-115.0,BOOKMAKER,2017
252597,2017_03_SEA_TEN,spread,SEA,2.5,-114,-2.5,-115.0,BetCRIS,2017
252598,2017_03_SEA_TEN,spread,TEN,-2.5,-110,-2.5,-110.0,JAZZ,2017
252599,2017_03_SEA_TEN,spread,SEA,2.5,-110,2.5,-110.0,JAZZ,2017
252600,2017_03_SEA_TEN,spread,TEN,-2.5,-106,2.5,-105.0,JUSTBET,2017
252601,2017_03_SEA_TEN,spread,SEA,2.5,-114,-2.5,-115.0,JUSTBET,2017
252602,2017_03_SEA_TEN,spread,TEN,-2.0,-108,-2.5,-103.0,MATCHBOOK,2017
252603,2017_03_SEA_TEN,spread,SEA,2.0,106,2.5,-101.0,MATCHBOOK,2017
252604,2017_03_SEA_TEN,spread,TEN,-2.0,-116,-2.5,-113.0,PINNACLE,2017
252605,2017_03_SEA_TEN,spread,SEA,2.0,105,2.5,102.0,PINNACLE,2017
252606,2017_03_SEA_TEN,spread,TEN,-2.0,-120,-2.0,-113.0,BetPHOENIX,2017
252607,2017_03_SEA_TEN,spread,SEA,2.0,100,2.0,-107.0,BetPHOENIX,2017
252608,2017_03_SEA_TEN,spread,TEN,-2.5,-105,-2.5,-110.0,intertops,2017
252609,2017_03_SEA_TEN,spread,SEA,2.5,-115,2.5,-110.0,intertops,2017
252610,2017_03_SEA_TEN,spread,TEN,-2.0,-110,-3.0,-110.0,Sports Interaction,2017
252611,2017_03_SEA_TEN,spread,SEA,2.0,-110,3.0,-110.0,Sports Interaction,2017
252612,2017_03_SEA_TEN,spread,TEN,-2.0,-110,-2.5,-110.0,youwager.eu,2017
252613,2017_03_SEA_TEN,spread,SEA,2.0,-110,2.5,-110.0,youwager.eu,2017
252614,2017_03_SEA_TEN,spread,TEN,-2.0,-105,,,HERITAGE,2017
252615,2017_03_SEA_TEN,spread,SEA,2.0,-105,,,HERITAGE,2017
252616,2017_03_SEA_TEN,spread,TEN,-2.5,-106,-2.0,-115.0,SBR,2017
252617,2017_03_SEA_TEN,spread,SEA,2.5,-114,2.0,-105.0,SBR,2017
252618,2017_03_SEA_TEN,spread,TEN,-2.5,-109,-2.5,-110.0,WAGERWEB,2017
252619,2017_03_SEA_TEN,spread,SEA,2.5,-111,2.5,-110.0,WAGERWEB,2017
252620,2017_03_SEA_TEN,spread,TEN,-2.0,-115,-2.5,-115.0,GT BETS,2017
252621,2017_03_SEA_TEN,spread,SEA,2.0,-105,2.5,-105.0,GT BETS,2017
252622,2017_03_SEA_TEN,spread,TEN,-2.0,-110,-2.5,-110.0,MY BOOKIE,2017
252623,2017_03_SEA_TEN,spread,SEA,2.0,-110,2.5,-110.0,MY BOOKIE,2017
252624,2017_03_SEA_TEN,spread,TEN,-1.0,-117,-2.0,-110.0,BETMANIA,2017
252625,2017_03_SEA_TEN,spread,SEA,1.0,103,2.0,-104.0,BETMANIA,2017
252626,2017_03_SEA_TEN,spread,TEN,-1.0,-120,-2.0,-113.0,SKYBOOK,2017
252627,2017_03_SEA_TEN,spread,SEA,1.0,100,2.0,-107.0,SKYBOOK,2017
252628,2017_03_SEA_TEN,total,under,41.5,-109,43.5,-110.0,5Dimes,2017
252629,2017_03_SEA_TEN,total,under,41.5,-109,43.5,-110.0,sportbet,2017
252630,2017_03_SEA_TEN,total,over,41.5,-101,43.5,-110.0,5Dimes,2017
252631,2017_03_SEA_TEN,total,over,41.5,-101,43.5,-110.0,sportbet,2017
252632,2017_03_SEA_TEN,total,under,41.5,-110,44.0,-105.0,bet365,2017
252633,2017_03_SEA_TEN,total,over,41.5,-110,44.0,-115.0,bet365,2017
252634,2017_03_SEA_TEN,total,under,41.0,-125,44.0,-105.0,BETOnline,2017
252635,2017_03_SEA_TEN,total,under,41.0,-125,44.0,-105.0,SPORTS BETTING,2017
252636,2017_03_SEA_TEN,total,over,41.0,105,44.0,-115.0,BETOnline,2017
252637,2017_03_SEA_TEN,total,over,41.0,105,44.0,-115.0,SPORTS BETTING,2017
252638,2017_03_SEA_TEN,total,under,41.0,-115,43.0,-110.0,BOVADA,2017
252639,2017_03_SEA_TEN,total,under,41.0,-115,43.0,-110.0,bodog,2017
252640,2017_03_SEA_TEN,total,over,41.0,-105,43.0,-110.0,BOVADA,2017
252641,2017_03_SEA_TEN,total,over,41.0,-105,43.0,-110.0,bodog,2017
252642,2017_03_SEA_TEN,total,under,41.5,-105,44.0,-105.0,BOOKMAKER,2017
252643,2017_03_SEA_TEN,total,under,41.5,-105,44.0,-105.0,BetCRIS,2017
252644,2017_03_SEA_TEN,total,over,41.5,-115,44.0,-115.0,BOOKMAKER,2017
252645,2017_03_SEA_TEN,total,over,41.5,-115,44.0,-115.0,BetCRIS,2017
252646,2017_03_SEA_TEN,total,under,41.0,-110,43.0,-110.0,JAZZ,2017
252647,2017_03_SEA_TEN,total,over,41.0,-110,43.0,-110.0,JAZZ,2017
252648,2017_03_SEA_TEN,total,under,41.5,-105,44.0,-105.0,JUSTBET,2017
252649,2017_03_SEA_TEN,total,over,41.5,-115,44.0,-115.0,JUSTBET,2017
252650,2017_03_SEA_TEN,total,under,42.0,-104,43.0,-103.0,MATCHBOOK,2017
252651,2017_03_SEA_TEN,total,over,42.0,-113,43.0,-103.0,MATCHBOOK,2017
252652,2017_03_SEA_TEN,total,under,42.0,-106,43.0,-105.0,PINNACLE,2017
252653,2017_03_SEA_TEN,total,over,42.0,-104,43.0,-105.0,PINNACLE,2017
252654,2017_03_SEA_TEN,total,under,42.0,-111,41.0,-110.0,BetPHOENIX,2017
252655,2017_03_SEA_TEN,total,over,42.0,-109,41.0,-110.0,BetPHOENIX,2017
252656,2017_03_SEA_TEN,total,under,41.0,-115,43.0,-110.0,intertops,2017
252657,2017_03_SEA_TEN,total,over,41.0,-105,43.0,-110.0,intertops,2017
252658,2017_03_SEA_TEN,total,under,41.5,-110,41.5,-110.0,Sports Interaction,2017
252659,2017_03_SEA_TEN,total,over,41.5,-110,41.5,-110.0,Sports Interaction,2017
252660,2017_03_SEA_TEN,total,under,41.0,-110,43.0,-110.0,youwager.eu,2017
252661,2017_03_SEA_TEN,total,over,41.0,-110,43.0,-110.0,youwager.eu,2017
252662,2017_03_SEA_TEN,total,under,41.5,-105,43.5,-105.0,HERITAGE,2017
252663,2017_03_SEA_TEN,total,over,41.5,-105,43.5,-105.0,HERITAGE,2017
252664,2017_03_SEA_TEN,total,under,41.0,-115,43.5,-110.0,SBR,2017
252665,2017_03_SEA_TEN,total,over,41.0,-105,43.5,-110.0,SBR,2017
252666,2017_03_SEA_TEN,total,under,41.5,-107,43.5,-112.0,WAGERWEB,2017
252667,2017_03_SEA_TEN,total,over,41.5,-113,43.5,-108.0,WAGERWEB,2017
252668,2017_03_SEA_TEN,total,under,41.0,-125,43.0,-110.0,GT BETS,2017
252669,2017_03_SEA_TEN,total,over,41.0,105,43.0,-110.0,GT BETS,2017
252670,2017_03_SEA_TEN,total,under,41.5,-110,43.5,-110.0,MY BOOKIE,2017
252671,2017_03_SEA_TEN,total,over,41.5,-110,43.5,-110.0,MY BOOKIE,2017
252672,2017_03_SEA_TEN,total,under,41.0,-107,41.5,-107.0,BETMANIA,2017
252673,2017_03_SEA_TEN,total,over,41.0,-107,41.5,-107.0,BETMANIA,2017
252674,2017_03_SEA_TEN,total,under,41.0,-110,41.5,-110.0,SKYBOOK,2017
252675,2017_03_SEA_TEN,total,over,41.0,-110,41.5,-110.0,SKYBOOK,2017
252676,2017_03_KC_LAC,money_line,KC,,-145,0.0,-140.0,5Dimes,2017
252677,2017_03_KC_LAC,money_line,KC,,-145,0.0,-140.0,sportbet,2017
252678,2017_03_KC_LAC,money_line,LAC,,135,0.0,120.0,5Dimes,2017
252679,2017_03_KC_LAC,money_line,LAC,,135,0.0,120.0,sportbet,2017
252680,2017_03_KC_LAC,money_line,KC,,-145,0.0,-140.0,bet365,2017
252681,2017_03_KC_LAC,money_line,LAC,,125,0.0,120.0,bet365,2017
252682,2017_03_KC_LAC,money_line,KC,,-153,0.0,-140.0,BETOnline,2017
252683,2017_03_KC_LAC,money_line,KC,,-153,0.0,-140.0,SPORTS BETTING,2017
252684,2017_03_KC_LAC,money_line,LAC,,133,0.0,120.0,BETOnline,2017
252685,2017_03_KC_LAC,money_line,LAC,,133,0.0,120.0,SPORTS BETTING,2017
252686,2017_03_KC_LAC,money_line,KC,,-155,0.0,-165.0,BOVADA,2017
252687,2017_03_KC_LAC,money_line,KC,,-155,0.0,-165.0,bodog,2017
252688,2017_03_KC_LAC,money_line,LAC,,135,0.0,145.0,BOVADA,2017
252689,2017_03_KC_LAC,money_line,LAC,,135,0.0,145.0,bodog,2017
252690,2017_03_KC_LAC,money_line,KC,,-150,0.0,-165.0,BOOKMAKER,2017
252691,2017_03_KC_LAC,money_line,KC,,-150,0.0,-165.0,BetCRIS,2017
252692,2017_03_KC_LAC,money_line,LAC,,130,0.0,144.0,BOOKMAKER,2017
252693,2017_03_KC_LAC,money_line,LAC,,130,0.0,144.0,BetCRIS,2017
252694,2017_03_KC_LAC,money_line,KC,,-150,0.0,-140.0,JAZZ,2017
252695,2017_03_KC_LAC,money_line,LAC,,130,0.0,120.0,JAZZ,2017
252696,2017_03_KC_LAC,money_line,KC,,-147,0.0,-165.0,JUSTBET,2017
252697,2017_03_KC_LAC,money_line,LAC,,127,0.0,144.0,JUSTBET,2017
252698,2017_03_KC_LAC,money_line,KC,,-131,0.0,-132.0,MATCHBOOK,2017
